gene_name,locus,"fitness_HC, HL","fitness_HC, IL","fitness_HC, LL","fitness_HC, LL, -N","fitness_HC, LL, +FL","fitness_HC, LL, +G","fitness_LC, IL","fitness_LC, LL","fitness_LC, LL, +D, +G","fitness_LC, LL, +FL","fitness_LC, LL, +G","padj_HC, HL","padj_HC, IL","padj_HC, LL","padj_HC, LL, -N","padj_HC, LL, +FL","padj_HC, LL, +G","padj_LC, IL","padj_LC, LL","padj_LC, LL, +D, +G","padj_LC, LL, +FL","padj_LC, LL, +G"
minD sll0289,sll0289,-0.5597179245592017,-0.25244836560291894,-0.09420216604583417,-0.38099564126758645,-0.4989447912705894,-0.9318395437402349,-0.46352414963854277,-0.4027643414400093,-1.5984466884835098,-0.9444153107896217,-1.2604384368939605,0.09481187219383512,0.1821382889021449,0.6354502212663479,0.040080711772642844,0.028810932232211345,0.007724913193931965,0.20768570709288642,0.050788805092176474,0.004861391784726533,0.006749510282522551,0.0043211833423847275
sll0298,sll0298,0.3728770392258741,0.29056782731147757,0.32779107196256096,0.34702988151242276,0.2895928005052414,0.6403251393955323,0.45089215828566115,0.9078332128962103,0.4635707345385297,0.2619605087546463,0.587936875028901,0.04631610579500649,0.09680207321084655,0.34996470503712557,0.1561826460429227,0.2004971463836304,0.05348187586827437,0.03668224404258842,0.004680999080242372,0.04219084519137404,0.8862102536916235,0.05033253550774142
ribC,sll0300,-1.961545852532581,-1.6811338256602462,-1.2396269442925838,-1.499141418955715,-2.8648843476812704,-1.6833198235152784,0.5832041988373832,-0.5057500154355115,-1.579352057604961,-2.6876004238136377,-1.102343326572534,0.009491423775360604,0.22344247363468558,0.520298744882305,0.11962077559101929,0.0844294754982197,0.20174952096449586,0.395848167792396,0.7142615650987602,0.1349160838695366,0.3701871454343985,0.2280331841043362
rpoD,sll0306,-0.4819336633595615,0.30167226544953335,-0.23941958425093615,0.19487919246332028,0.3806859470987686,0.04303765878455529,1.2462521763256935,-0.9161925816562847,0.05898755090731189,1.1255859068613188,0.33098370924765486,0.056034826464601235,0.38354768930573796,0.415728188462049,0.31382560097921014,0.7923278664340421,0.7704101903113851,0.007035682639970528,0.01717863134896725,0.9524865059021065,0.013626203166358253,0.587902342283059
sll0312,sll0312,-1.4842583457237537,-0.1118768535639935,0.377875377170535,-0.2367164371153693,0.32047509040319455,-0.6022398251466794,-0.13240902876796706,-0.5364332703266821,-1.1975726106794704,0.20731715383245905,-0.4497188241750763,0.005596147409483178,0.6117530062378633,0.2637273105663966,0.37188883721561217,0.23227823667061784,0.10435981463645211,0.8370511182505816,0.10674672857649828,0.009179999332767325,0.6706792847726147,0.04574047541705707
sll0319,sll0319,-2.092181198223946,-1.1395421750628143,-1.0711220737624216,-1.9188572243888469,-1.5778027781403052,-1.5938333214261193,-3.3278269196194246,-2.772662520131645,-1.3443667328574676,-4.088405701026705,-1.3602918938715187,0.004818870385640113,0.006059711641547723,0.32705729524892785,0.059489523641728034,0.005451238281857104,0.0038861357297089037,0.006340127129689199,0.004453316100481262,0.009758274947822734,0.004700433867676903,0.0037817843075515474
gnd sll0329,sll0329,-1.8172933981533683,-1.1418177264715805,-1.2665350366018466,-0.9600865042466981,-1.3028294313312536,-1.8064269042409948,0.3618784838394649,-1.5056164220789352,-2.897643891039416,0.8850047022918928,-2.107183926309732,0.2786359694024496,0.948029068670152,0.7737402252361805,0.9176906647025573,0.7598251254070092,0.25147615481958946,0.6539592390466282,0.9934264660325518,0.009758274947822734,0.8764899517496844,0.03388708950466402
accD zfpA sll0336,sll0336,-3.4406108022739628,-5.086942023623002,-4.319204383678877,-4.827111806173119,-4.886652302337801,-4.255597841576171,-5.1387771928256,-3.4403377106245063,-4.078413550053768,-5.635447940354654,-5.4567956966081645,0.004020937266418331,0.0043484734210247535,0.004802400229298382,0.004674107951401031,0.004671615909328382,0.0038861357297089037,0.0046234741971317795,0.004453316100481262,0.0039036595260570415,0.004700433867676903,0.0037293329286874413
sll0350,sll0350,-2.7232895264010724,-3.8243806064072614,-2.019366612585519,-3.3024299886472983,-2.211886957356331,-2.4543089071155246,-1.2746802849717247,-3.5529707433241757,-2.3803191690653542,-1.3330673927059413,-2.5731573889556114,0.007844773596427063,0.010438437280164206,0.949529040245632,0.15974618074111097,0.8134659161472402,0.023182575331334884,0.11281740918736506,0.0120980902413396,0.04645100707402107,0.09089137497307667,0.06230370598505646
trpF sll0356,sll0356,-1.0472027328914026,-3.7201809415657263,-3.76655326058177,-3.8453726604464435,-3.7528175673986564,-4.339533426571368,-3.2915244228286653,-3.33710334232767,-3.4716539749498505,-3.144760531492635,-5.009441649786699,0.007844773596427063,0.005965007367979008,0.02420475562070006,0.016876918713290463,0.006726367911206994,0.004663188264963776,0.017527974990249977,0.01405878827820951,0.0069104468862155695,0.08290547774554426,0.0037817843075515474
sll0359,sll0359,-3.5380648388442224,-1.7118112071769445,-1.3508456930760626,-2.3581580634115027,-2.5630431391064676,-2.77339511188433,-1.6532165959316412,-3.1583290496699803,-2.932968790425116,-1.1138148726019768,-2.3187137767375887,0.004020937266418331,0.00830722915186814,0.014083483557811425,0.0173014257549265,0.006726367911206994,0.0038861357297089037,0.03964982482319517,0.004736928440840463,0.004086853293721614,0.12797642123962552,0.004931679948078912
alaS sll0362,sll0362,-2.9089329353314457,-3.0472929829270985,-2.946657400844812,-3.362240034764439,-2.7512873346856836,-2.9315098228072345,-2.8230315214553308,-2.9332926902169416,-3.1073244655717365,-2.892257710628422,-3.451507912234471,0.027245509444477255,0.0043484734210247535,0.004802400229298382,0.004674107951401031,0.008165713249344222,0.003910543833250449,0.004745176259434029,0.004800873627839446,0.00396203681817978,0.007035682639970528,0.0037293329286874413
carB sll0370,sll0370,-3.6886318178441337,-4.652278164078688,-3.3389797791656557,-4.630828368445983,-4.309418526217609,-5.562004740092767,-3.630361736140247,-4.393404610975845,-4.372013353831438,-3.3450002918026835,-4.968906626294634,0.004020937266418331,0.0043484734210247535,0.06001255103942477,0.01636057125055186,0.12094920542156805,0.01057262466620889,0.007035682639970528,0.023896146722991948,0.008316696753380185,0.007035682639970528,0.0037293329286874413
proA1 proA sll0373,sll0373,-1.2067702356718955,-2.1694390142540416,-1.231197276120274,-1.586947926842673,-1.3673180866945382,-2.7568647734568206,-0.013457187489724165,-1.138475159437284,-1.7799636126121312,0.20342402145793176,-3.254758275749593,0.007267826699095468,0.0043484734210247535,0.0070203096990237605,0.005298969056106905,0.005272959739678235,0.0038861357297089037,0.8187785223820837,0.005123068774892785,0.004668015706843546,0.5781719797851453,0.0037293329286874413
cobA sll0378,sll0378,0.21847635313573815,-1.465377107880617,-1.925204371249316,-1.7478800347722203,-1.6346778671649882,-1.5861168381700936,-0.8378255535188649,-1.6147553687727543,-1.3562168556480103,-1.4668479763212035,-1.8335599465294683,0.17971025446863267,0.012391104071125189,0.007522334663912803,0.029459542953574815,0.018866712113175307,0.01727525683666735,0.2603254602839053,0.04777196602839946,0.1875128718441016,0.25466511247730517,0.011716517893737278
lpxA sll0379,sll0379,-5.394639662501635,-4.602445659967995,-5.4177827026394985,-4.722691316118838,-4.942209045981925,-5.076419448213359,-3.676026778024594,-5.584925831140458,-5.4876762665491405,-3.7701001240825445,-4.299602892796129,0.004450270223411904,0.006059711641547723,0.011957956631074185,0.02645540949575863,0.12094920542156805,0.004663188264963776,0.00487334477814029,0.004566261884164599,0.004861391784726533,0.004700433867676903,0.00406700267764182
gltA sll0401,sll0401,-1.0246945913160361,-3.3427282567688725,-1.7821483786629702,-2.276126771433029,-1.8641313917695261,-3.0964024300560364,-0.7442135062062958,-1.1294968963950929,-2.0952737453578223,-0.9983895845720445,-3.277053941834216,0.833280104803792,0.0043484734210247535,0.5643748285666392,0.24967262930540518,0.9410842043424974,0.0038861357297089037,0.4748699966706595,0.8180847812552099,0.7354197259685914,0.6206167883073832,0.0037293329286874413
aspC sll0402,sll0402,-2.687242419522657,-1.6508885748656232,-1.0730584933657032,-1.1692130945460102,-1.7488431879817976,-2.282189817057153,-1.4747490903915077,-1.228322996280307,-2.1291437163842004,-1.2884159647519597,-1.7005673243845236,0.004020937266418331,0.004407158682625764,0.008660215454438196,0.011593971635025247,0.004671615909328382,0.0038861357297089037,0.005729722912642826,0.010074129241302441,0.00396203681817978,0.00479610614046272,0.0037293329286874413
sll0405,sll0405,-2.2609641827679052,-2.083755045787001,-2.9290082771217616,-2.395151043467498,-2.4139035298565057,-2.2628854936424583,-3.501999167274461,-2.4848644297871374,-2.628662570904586,-2.958503214672882,-2.7290044486869607,0.009491423775360604,0.023714551332633615,0.09218085374967998,0.04923966101500004,0.029764823191435696,0.017891043160202704,0.06123855862266621,0.010074129241302441,0.06191117405101716,0.09710340937014085,0.07700406738225586
sll0412,sll0412,-0.5064165474105083,-0.0011405630132869226,0.11230955891605267,-0.08645911002243424,0.7256064909856331,-0.005505702744919061,1.1862613706854752,0.20999697322246555,-0.3410185279265389,0.41348231431423843,0.4174582180928287,0.024479198350992878,0.6215045944499407,0.7443595916629366,0.47223913641292276,0.012957090376603577,0.9442346469240308,0.006084434767218345,0.42388539810020887,0.24428330339366425,0.2348515586898153,0.2595258095892003
sll0413,sll0413,-2.6856553039313162,-2.7678323177860444,-2.2860998250275375,-2.66044571042149,-3.2537819391004663,-2.456854320805239,-1.7896574061189305,-1.391625278054087,-3.0661476868078528,-1.3962059941621732,-2.7010706843101517,0.00420048220828292,0.0043815793309515735,0.6554199588550556,0.6870594696858934,0.006726367911206994,0.005672413808398612,0.6256020485623845,0.7094192402740278,0.021616377669901293,0.4194792957596059,0.00406700267764182
psbO sll0427,sll0427,0.41176436861948407,-2.7324856572863303,-2.7348744850060536,-2.821777650841539,-2.484125602688732,-0.1920320081769725,-3.3781574689238565,-3.149225722014374,1.0739470456414697,-3.0473350414208067,-0.2321121306452082,0.33013431397443993,0.0043484734210247535,0.004802400229298382,0.004674107951401031,0.004671615909328382,0.25147615481958946,0.0046234741971317795,0.004453316100481262,0.0071420125511591605,0.004700433867676903,0.08391868238701976
pheS sll0454,sll0454,-3.1992017539012587,-2.931470628872714,-2.103971105200313,-3.0321500939613126,-2.667615136155133,-3.332874501074804,-1.6156447712268276,-2.7895545305866207,-3.389004516460315,-1.2677811428400119,-3.221495018938935,0.004020937266418331,0.0043484734210247535,0.004802400229298382,0.004674107951401031,0.004671615909328382,0.0038861357297089037,0.15534786383241003,0.004453316100481262,0.0039036595260570415,0.7643331013545065,0.0037293329286874413
proA2 sll0461,sll0461,-1.032798118872042,-0.47873251221905905,0.4215510066317598,-0.13841941496717966,-0.5098498551062683,-1.9054217565028093,-1.0815037735985087,-1.1323862808231733,-1.6621174009485857,-0.7522223553616094,-1.1189306007255615,0.047799316603135765,0.026095327227740373,0.12044891942203403,0.29155762277354,0.04535591577464653,0.004832320398327476,0.5265666179749782,0.006088998873505763,0.005360832662922616,0.801872640309366,0.0061791741758187475
prs prsA sll0469,sll0469,-2.363944799499417,-3.875028575877385,-4.354358918605555,-3.208446354025777,-2.7840843528584203,-3.9241090616437475,-4.657682820227708,-3.808691673967902,-3.5311089353217744,-3.9198009280043555,-3.976887612040632,0.00420048220828292,0.0043484734210247535,0.004802400229298382,0.004804765591314697,0.004671615909328382,0.0038861357297089037,0.005798784477992972,0.004453316100481262,0.004086853293721614,0.02365863699334701,0.0037293329286874413
sll0488,sll0488,-0.7680204414099531,-1.0670870583731673,-1.2118756171358724,-1.6802828921903494,-1.0031755288262127,-0.6459340292707941,-4.347132017867012,-0.6920220238727263,-0.803105779510716,-4.480005132855825,-2.0104964967072907,0.33666614143581813,0.04960876548484571,0.031608057037429665,0.06570244452551903,0.16968637623149352,0.09624081411418588,0.0046234741971317795,0.16965880035857706,0.054720593224709166,0.008558926384795645,0.011716517893737278
lysA sll0504,sll0504,-4.736912309814817,-4.813609651179815,-5.473299495333236,-4.856623951769283,-4.998427357690143,-4.92166415451231,-5.163167364039875,-4.78169496243482,-2.1778989773687374,-5.146299924771964,-5.006785726216053,0.005309797298269375,0.005033819732601936,0.004802400229298382,0.004706459296715753,0.004874198620090921,0.0038861357297089037,0.0046234741971317795,0.004800873627839446,0.5709803483986009,0.004700433867676903,0.004137559376520415
dacA sll0505,sll0505,0.16357988519697808,-0.481444760441828,-1.2839695127959507,-1.333001643629363,-0.2784958320424933,-1.9295485750319423,-2.451872902684852,1.0008087320180357,-1.2488626810722032,-3.378630251308857,-1.125680808167175,0.7853048391346065,0.6969621289040512,0.0072664966702761236,0.39024914425426693,0.9697699884040878,0.05348187586827437,0.005177368874302778,0.004453316100481262,0.06979598543242924,0.004700433867676903,0.08391868238701976
uppS sll0506,sll0506,-1.0052173109402913,-2.285651956136091,-2.6113904237244734,-2.535087449481424,-2.3811471529608714,-2.360721328821301,-3.5837881144118864,-2.0359619109024862,-1.87493461078449,-3.2535431917956674,-2.464077230056147,0.1135470491988322,0.0043484734210247535,0.004802400229298382,0.004674107951401031,0.004957366900205337,0.0038861357297089037,0.0046234741971317795,0.1153072226041334,0.00403058590673257,0.004700433867676903,0.0037293329286874413
sll0513,sll0513,-1.3801542666509459,-0.8666171712658602,-0.7248676283573966,0.031207823526734773,-0.5525089367531653,-0.9117303753976123,-1.0667184160015644,-1.994672328753299,-0.9949759143318255,-1.0644775958099497,-0.2890568448000875,0.15481766660821547,0.1463020141215068,0.02063531946911658,0.8782933198803644,0.03281407994476604,0.013448764518541548,0.06500298406336669,0.009286022629360203,0.008316696753380185,0.017558982456262282,0.8189480837801191
sll0518,sll0518,-2.0073937650405176,-0.7547388485289778,-1.3794481800608052,-1.2714722644627126,-1.6569075939007216,-1.4575996514700233,0.1532895652331673,-1.4738014222081899,-1.0116473345465515,-0.6134635397136966,-1.006276691405,0.004020937266418331,0.17567580988338924,0.005259674733992401,0.007698425592679098,0.004671615909328382,0.005015324451947279,0.44643817367794913,0.0049586960656197625,0.006709750558154572,0.6854830954862335,0.029622493871616494
ndhA sll0519,sll0519,-0.4361255590742424,-0.9492143291424809,-1.1050570102831454,-1.2427444961971985,-1.4588421063513695,-2.3500061607904827,-3.6844947091511573,-1.684862789364618,-3.3079752765877664,-3.4644960322895315,-1.8390558883190211,0.8538209956217918,0.027104590004335505,0.034876084312472695,0.1367872287151279,0.018160891141353507,0.003910543833250449,0.0046234741971317795,0.023896146722991948,0.0039036595260570415,0.004700433867676903,0.005100298475812763
ndhI sll0520,sll0520,-0.05382449941662055,-0.7837417948953379,-0.8746341471892299,-0.8440996366573986,-1.0459465469510265,-2.056697528009156,-3.2252878519286474,-1.4563881964272072,-3.3158565699345948,-2.93534456926898,-1.7392659595777826,0.9575812911341901,0.07111442165826705,0.3901642132549873,0.3415101337651876,0.05236357453690844,0.0038861357297089037,0.0046234741971317795,0.03630717630663397,0.0039036595260570415,0.004700433867676903,0.0037817843075515474
ndhG sll0521,sll0521,-0.5296897749887425,-0.9875834862807001,-1.0827318833349837,-1.242376862435528,-1.484696837976736,-2.4124166723813985,-3.706249262336892,-1.8871514673828516,-3.521204334923789,-3.39282930925596,-1.864323568864576,0.017500250006701273,0.006202628839613657,0.01612935370111106,0.04462567225356515,0.0064340658108616305,0.0038861357297089037,0.0046234741971317795,0.007309760103329909,0.0039036595260570415,0.004700433867676903,0.0037293329286874413
ndhE sll0522,sll0522,-0.107264978813239,-0.3309365723757591,-0.602758643594238,-0.49372166039602733,-0.792558636691008,-1.4717050897705586,-3.505172978422249,-1.3832377629966106,-2.75875009359198,-3.0845537988235563,-1.1962521570351803,0.9901425144145735,0.2284841666690877,0.3391917300922782,0.5111096949167425,0.059829823173971584,0.08210040861620745,0.0046234741971317795,0.07008983779136689,0.0039036595260570415,0.004700433867676903,0.037395169131984284
sll0529,sll0529,-0.9091885525568024,-1.2963018484231628,-1.1132616872327434,-1.4741291894846182,-1.7240433245246403,-0.6525806336307204,-2.8915355532734113,-1.0210646661271952,0.02106512419705893,-1.3753687698653922,-0.12250152820860043,0.15481766660821547,0.007997700165579302,0.06596931623865508,0.011593971635025247,0.014002558064037397,0.27028602307417265,0.0046234741971317795,0.2507436247809681,0.6171867161036437,0.014572302210617947,0.9580673730078624
clpP2 sll0534,sll0534,-5.48657599911382,-3.6968022777856615,-2.6232643203253696,-4.292512229860706,-3.8817547854594907,-4.088932146409243,-3.458418069479825,-3.598960742325341,-3.9904192089235435,-3.277297456804853,-3.584749032680898,0.007032668289482379,0.007380455869023805,0.03061908215961958,0.010916971686403166,0.03797703766203792,0.004244671579365649,0.009085752518861696,0.055835654237622906,0.004714328978756756,0.0049846484410387935,0.003742735887284221
clpX sll0535,sll0535,-2.109628956533213,-0.43095125799762934,0.1399704800059137,-0.25815450932014467,0.38796866775873184,-1.0695185024458558,-1.725225982394508,0.7282098756171149,-1.4423316015977181,-1.7556013838574236,-1.0604268532569991,0.08836706562657776,0.17881740652855152,0.5417187515502907,0.24967262930540518,0.07656593395685135,0.0059223477118494254,0.005798784477992972,0.04777196602839946,0.008316696753380185,0.005790609537785723,0.005492793358480986
desC(des9),sll0541,-4.595497466785063,-4.432997992260199,-5.930160753669975,-4.699856612914394,-4.801451550180694,-4.885707809987013,-5.7273546916595786,-5.553461848533797,-5.067103328882264,-6.048360502877633,-5.522724608036937,0.004020937266418331,0.0043484734210247535,0.004802400229298382,0.004674107951401031,0.004671615909328382,0.0038861357297089037,0.0046234741971317795,0.004453316100481262,0.0039036595260570415,0.004700433867676903,0.0037293329286874413
sll0544,sll0544,-0.7881431859667969,-1.967388941812184,-2.0402144770607453,-2.005202464291855,-2.3902327262490677,-1.2111073657673217,-1.955775920401148,-0.3993914604699503,-0.5897485511138654,-1.1454341855545611,-0.9578816298656213,0.33666614143581813,0.009298862453874396,0.01925644701128785,0.010916971686403166,0.006216837501904205,0.043077523105787587,0.05238452987544712,0.12254315575546255,0.49750692638201593,0.25011394115596647,0.1170425709415422
sll0545,sll0545,-2.904760936898488,-3.585694725655723,-3.1750175197707264,-3.599786700092069,-3.750785654269841,-3.43849122130879,-2.1252688613192148,-3.3154887266941686,-2.9684412984704642,-2.1855985448142174,-2.8429454611354616,0.008530536259049216,0.07647917268276379,0.06001255103942477,0.013518140467838304,0.059829823173971584,0.03617708544690336,0.03430557172810139,0.007079724220710441,0.054720593224709166,0.04544416605187052,0.030746213905754854
dfa1 sll0550,sll0550,-0.5027041930662878,-0.12459571720500281,-0.385207872535052,-0.07301364516207619,-1.7686368600799203,-0.36854598290957213,-0.5231093967990647,0.2163183243488166,0.15648212828812252,-1.6986721490834693,0.1428879423349087,0.1369938139670827,0.8531577092380193,0.7243025777564821,0.7115395923137301,0.00561429290121853,0.9893037265164437,0.8994754387333557,0.8584489921939447,0.7542148199014647,0.028902702541525233,0.6780101939560735
sll0552,sll0552,-1.21885232389749,-1.6239507908402724,-2.250422164436115,-1.7818344902231262,-3.049539752160212,-1.7764829471866095,-0.8997550761745048,-1.6096332882028253,-1.7355903694362294,-1.8080202788185953,-1.530873560223832,0.6687404736008974,0.1463020141215068,0.013464532101767889,0.0274033934471062,0.009742899005320967,0.016104800131113813,0.050883731065046435,0.1887046688323436,0.01627599971550639,0.006034765911975746,0.07700406738225586
ftrC sll0554,sll0554,-1.7372521350356256,-3.1482450590111575,-2.480614573415957,-2.348452529094914,-2.2987814369876167,-2.816391780449627,-2.6425079168381265,-2.3497362002720785,-4.046966252889947,-2.3278495413654268,-2.9883073375799385,0.11655680514100088,0.0043484734210247535,0.004994489800251111,0.004674107951401031,0.004957366900205337,0.0038861357297089037,0.0046234741971317795,0.004453316100481262,0.0039036595260570415,0.004700433867676903,0.0037293329286874413
sll0558,sll0558,-1.8790298279876483,-3.032391442417255,-2.8949899049714753,-3.173150004963427,-3.2140586560508755,-2.163848650754386,-1.7685675898715953,-2.679457989218166,-1.20591179531999,-2.508899820423047,-2.1275167863545694,0.009794028569654539,0.004668015706843546,0.11416276128235016,0.03884192166757887,0.03931577875261772,0.004244671579365649,0.11523055701150656,0.03055388557193346,0.009758274947822734,0.00794171677343684,0.0072269628526836225
fur sll0567,sll0567,-2.300264993877098,-2.2146659218077986,-2.1388121562290854,-2.3818997637700257,-3.1041079346983795,-1.9646224472999607,-1.41847808491639,-2.7961424692296353,-2.211922971131959,-1.4029068732314836,-1.9208990770565744,0.2158831520886192,0.12593186548402366,0.16601790351627724,0.25879280549651773,0.09666024966603423,0.2299283402526643,0.009085752518861696,0.025690352670536064,0.00854286245929043,0.007035682639970528,0.17838139872436182
recA sll0569,sll0569,-2.104156135833802,-1.9859079815917091,-1.7734803682374631,-2.4510097984335406,-2.415256958382822,-2.408120141966271,-2.233251023463636,-1.9025467212934035,-2.132560480770171,-2.1723215254030315,-2.0629091301777827,0.09185616148858419,0.0043484734210247535,0.004802400229298382,0.004674107951401031,0.004671615909328382,0.0038861357297089037,0.0046234741971317795,0.03760252163377872,0.0039036595260570415,0.004700433867676903,0.0037293329286874413
