sgRNA	readcount	timepoint	induction	sample
Entry178_48	1	16d	i	7
Entry2049_43	112	16d	i	7
ssl0769_75	387	16d	i	7
Entry305_59	184	16d	i	7
sll7089_14	13	16d	i	7
sll1252_31	380	16d	i	7
psbV_85	12	16d	i	7
slr6088_26	265	16d	i	7
slr1983_127	19	16d	i	7
sll0431_134	3163	16d	i	7
Entry948_30	136	16d	i	7
Entry117_116	69	16d	i	7
Entry419_3	244	16d	i	7
Entry1260_33	2	16d	i	7
Entry1260_31	150	16d	i	7
sll1250_70	155	16d	i	7
sll8033_7	166	16d	i	7
sll8001_26	5	16d	i	7
Entry450_69	199	16d	i	7
slr1861_19	100	16d	i	7
slr0184_129	216	16d	i	7
Entry2041_26	4	16d	i	7
Entry891_83	400	16d	i	7
Entry862_3	7	16d	i	7
aspC_25	27	16d	i	7
crtX_24	327	16d	i	7
Entry310_25	189	16d	i	7
ppiB_12	66	16d	i	7
Entry411_4	157	16d	i	7
sll0544_29	242	16d	i	7
slr2006_91	286	16d	i	7
Entry531_4	115	16d	i	7
ndhC_70	42	16d	i	7
slr0756_33	2	16d	i	7
Entry135_6	255	16d	i	7
sll1755_61	54	16d	i	7
slr5111_39	210	16d	i	7
slr1644_52	188	16d	i	7
psbA3_460	77	16d	i	7
Entry526_42	174	16d	i	7
slr0976_17	105	16d	i	7
clpX_46	11	16d	i	7
Entry1063_109	118	16d	i	7
sll0060_32	164	16d	i	7
slr0820_48	235	16d	i	7
slr0363_34	99	16d	i	7
Entry1439_43	142	16d	i	7
slr0588_97	114	16d	i	7
ssr1951_31	34	16d	i	7
Entry1407_35	111	16d	i	7
sll0195_62	201	16d	i	7
gabD_21	143	16d	i	7
slr1658_16	201	16d	i	7
ssl5007_81	293	16d	i	7
Entry940_116	123	16d	i	7
sll0518_98	77	16d	i	7
ssl8010_5	65	16d	i	7
sll1193_17	2	16d	i	7
Entry395_69	116	16d	i	7
ssr2962_54	2	16d	i	7
slr0483_20	29	16d	i	7
Entry1068_3	198	16d	i	7
grxC2_41	236	16d	i	7
Entry67_66	191	16d	i	7
Entry1388_31	67	16d	i	7
Entry1882_42	2	16d	i	7
Entry1330_43	249	16d	i	7
sll1906_22	123	16d	i	7
Entry881_63	164	16d	i	7
dnaK3_31	230	16d	i	7
slr0799_149	287	16d	i	7
slr0096_35	170	16d	i	7
Entry263_67	137	16d	i	7
deoC_10	257	16d	i	7
Entry1161_103	116	16d	i	7
ycf44_177	144	16d	i	7
gdhA_47	445	16d	i	7
Entry619_41	310	16d	i	7
Entry1771_51	212	16d	i	7
slr0111_4	340	16d	i	7
Entry2098_40	123	16d	i	7
slr1683_254	149	16d	i	7
slr7005_14	155	16d	i	7
slr1198_37	14	16d	i	7
Entry507_61	381	16d	i	7
slr0751_60	282	16d	i	7
slr0882_44	13	16d	i	7
sll0921_47	101	16d	i	7
hupE_46	524	16d	i	7
Entry349_45	8	16d	i	7
Entry761_62	78	16d	i	7
sll0649_121	59	16d	i	7
slr1114_32	126	16d	i	7
slr1809_38	26	16d	i	7
sll5004_32	9	16d	i	7
slr8030_67	139	16d	i	7
gdh_22	529	16d	i	7
sll0482_3	2	16d	i	7
slr1117_22	235	16d	i	7
slr6013_204	193	16d	i	7
Entry1028_3	283	16d	i	7
slr1864_139	164	16d	i	7
Entry1159_74	1	16d	i	7
slr1178_7	141	16d	i	7
Entry1898_1	141	16d	i	7
ndhK_29	17	16d	i	7
gap2_50	27	16d	i	7
Entry1181_84	1	16d	i	7
Entry594_35	245	16d	i	7
Entry485_35	578	16d	i	7
Entry446_61	452	16d	i	7
slr0360_19	207	16d	i	7
sll1939_10	424	16d	i	7
sll8042_211	5	16d	i	7
Entry786_36	146	16d	i	7
sll0990_22	322	16d	i	7
Entry777_5	309	16d	i	7
hypE_105	92	16d	i	7
sll0355_25	178	16d	i	7
rps15_17	6	16d	i	7
Entry837_32	181	16d	i	7
Entry1404_33	117	16d	i	7
Entry1404_31	446	16d	i	7
slr1601_21	14	16d	i	7
ssr3304_21	86	16d	i	7
Entry963_30	131	16d	i	7
ppc_31	19	16d	i	7
slr0688_29	16	16d	i	7
slr1041_29	453	16d	i	7
sll0789_454	226	16d	i	7
Entry1013_23	89	16d	i	7
murG_105	132	16d	i	7
purK_61	157	16d	i	7
sll0068_3	302	16d	i	7
Entry502_118	255	16d	i	7
sll1715_5	86	16d	i	7
slr0885_56	283	16d	i	7
sll1595_96	169	16d	i	7
sll8018_32	137	16d	i	7
cbiM_24	138	16d	i	7
hdrB_10	161	16d	i	7
slr1811_94	121	16d	i	7
trpF_32	14	16d	i	7
fus_58	73	16d	i	7
Entry919_70	264	16d	i	7
sll1024_35	180	16d	i	7
slr0081_71	211	16d	i	7
sll1214_22	142	16d	i	7
sll1934_49	189	16d	i	7
ssr1176_10	87	16d	i	7
Entry480_28	155	16d	i	7
sll5046_25	655	16d	i	7
slr0708_19	1	16d	i	7
nrtA_13	6	16d	i	7
slr0440_62	188	16d	i	7
cyp_28	1	16d	i	7
dfp_20	20	16d	i	7
slr0309_101	169	16d	i	7
sll0281_30	95	16d	i	7
slr0919_71	152	16d	i	7
slr2098_21	175	16d	i	7
livF_8	1	16d	i	7
arsC_34	187	16d	i	7
sll1575_95	223	16d	i	7
infC_4	3	16d	i	7
Entry1807_32	82	16d	i	7
ssr3188_24	145	16d	i	7
Entry1856_52	254	16d	i	7
Entry1969_56	2	16d	i	7
slr1184_67	95	16d	i	7
tar_38	320	16d	i	7
sll0597_36	195	16d	i	7
hemF_12	5	16d	i	7
sll0858_17	238	16d	i	7
pth_6	82	16d	i	7
sll5067_13	185	16d	i	7
sll5132_86	139	16d	i	7
sll0086_46	143	16d	i	7
Entry448_23	625	16d	i	7
slr1942_80	106	16d	i	7
ileS_28	31	16d	i	7
ssr1407_13	21	16d	i	7
Entry600_7	93	16d	i	7
ymxG_11	26	16d	i	7
slr8029_123	257	16d	i	7
slr0822_8	267	16d	i	7
sll1761_206	145	16d	i	7
Entry1821_30	53	16d	i	7
ycf3_3	8	16d	i	7
slr1170_31	222	16d	i	7
sll5035_34	158	16d	i	7
Entry1743_53	60	16d	i	7
sll0832_122	181	16d	i	7
sll0802_127	364	16d	i	7
Entry1195_47	190	16d	i	7
tyrS2_152	227	16d	i	7
sll1378_49	2	16d	i	7
leuD_31	148	16d	i	7
sll0428_124	260	16d	i	7
Entry1997_48	274	16d	i	7
Entry1134_31	239	16d	i	7
sll0833_100	149	16d	i	7
pma1_13	300	16d	i	7
hlyB_28	110	16d	i	7
Entry229_27	378	16d	i	7
slr1742_27	30	16d	i	7
Entry252_4	72	16d	i	7
slr1194_28	265	16d	i	7
Entry781_54	115	16d	i	7
Entry252_3	219	16d	i	7
sll1447_115	67	16d	i	7
cbiD_57	1	16d	i	7
sll0911_40	85	16d	i	7
slr0110_122	2	16d	i	7
Entry1015_9	54	16d	i	7
cbbA_12	2	16d	i	7
Entry1960_49	113	16d	i	7
slr0095_40	176	16d	i	7
Entry2064_7	106	16d	i	7
slr1949_7	3	16d	i	7
sll0456_34	12	16d	i	7
Entry1559_5	263	16d	i	7
Entry353_120	215	16d	i	7
sll0803_19	151	16d	i	7
Entry1470_0	89	16d	i	7
slr1283_18	92	16d	i	7
Entry582_82	234	16d	i	7
slr0359_84	67	16d	i	7
nadB_50	472	16d	i	7
slr2046_25	158	16d	i	7
slr0757_107	495	16d	i	7
ssr7018_20	84	16d	i	7
btpA_53	94	16d	i	7
Entry757_32	221	16d	i	7
Entry1869_152	150	16d	i	7
slr1147_28	181	16d	i	7
Entry997_111	24	16d	i	7
livH_64	1	16d	i	7
Entry225_62	353	16d	i	7
Entry2045_4	1	16d	i	7
Sac1_16	1	16d	i	7
Entry1568_123	191	16d	i	7
Entry1543_39	310	16d	i	7
sll1652_62	1	16d	i	7
Entry604_61	175	16d	i	7
slr0729_4	8	16d	i	7
Entry1804_35	189	16d	i	7
fecB2_82	2	16d	i	7
fabG3_76	1	16d	i	7
Entry531_24	274	16d	i	7
fabF2_8	121	16d	i	7
Entry1772_51	190	16d	i	7
sll1647_14	246	16d	i	7
sll0759_47	3	16d	i	7
sll1086_49	188	16d	i	7
Entry1903_39	204	16d	i	7
slr0116_25	8	16d	i	7
Entry1611_57	122	16d	i	7
sll1863_55	102	16d	i	7
Entry473_42	167	16d	i	7
Entry778_29	1	16d	i	7
Entry1070_20	424	16d	i	7
psbF_8	10	16d	i	7
Entry406_35	216	16d	i	7
Entry246_30	136	16d	i	7
Entry85_13	218	16d	i	7
sll0547_55	1	16d	i	7
slr1461_31	204	16d	i	7
gltB_52	154	16d	i	7
ssr5020_77	251	16d	i	7
Entry1095_37	220	16d	i	7
ribC_49	1	16d	i	7
Entry1036_20	1	16d	i	7
Entry1679_40	114	16d	i	7
slr1677_7	83	16d	i	7
glcP_18	1	16d	i	7
sll7078_63	2	16d	i	7
sll1106_154	135	16d	i	7
slr1493_21	126	16d	i	7
Entry1226_19	109	16d	i	7
slr1747_40	251	16d	i	7
ssr7018_9	119	16d	i	7
slr2042_29	198	16d	i	7
slr1478_22	212	16d	i	7
Entry167_74	4	16d	i	7
slr5005_25	225	16d	i	7
Entry388_26	141	16d	i	7
Entry723_54	175	16d	i	7
sll6093_59	5	16d	i	7
menE_248	56	16d	i	7
Entry1784_71	730	16d	i	7
Entry39_31	6	16d	i	7
Entry1386_64	81	16d	i	7
nusG_51	8	16d	i	7
Entry1840_38	254	16d	i	7
slr0517_23	68	16d	i	7
slr7057_32	151	16d	i	7
slr0634_47	256	16d	i	7
slr1429_7	1140	16d	i	7
sll0293_3	383	16d	i	7
psaM_31	1	16d	i	7
ssr6003_4	1	16d	i	7
Entry816_36	2	16d	i	7
sll0160_16	178	16d	i	7
ssr2153_15	278	16d	i	7
SyR46_31	254	16d	i	7
Entry421_0	163	16d	i	7
panB_11	101	16d	i	7
Entry1384_29	165	16d	i	7
sll0149_9	1	16d	i	7
slr0095_103	73	16d	i	7
lgt_34	220	16d	i	7
slr1969_26	43	16d	i	7
sll1985_169	100	16d	i	7
slr1815_84	656	16d	i	7
slr1735_7	415	16d	i	7
nblA2_6	1	16d	i	7
Entry734_94	99	16d	i	7
slr1668_132	276	16d	i	7
slr2025_35	422	16d	i	7
Entry733_49	172	16d	i	7
Entry2096_63	359	16d	i	7
cpcF_44	1	16d	i	7
Entry162_5	234	16d	i	7
slr0645_37	1	16d	i	7
sll1381_4	127	16d	i	7
slr0877_49	1	16d	i	7
cyp2_60	144	16d	i	7
sll0396_118	2	16d	i	7
Entry2010_68	196	16d	i	7
menB_61	25	16d	i	7
Entry397_2	69	16d	i	7
Entry1032_26	162	16d	i	7
sll0019_20	2	16d	i	7
Entry2042_18	291	16d	i	7
slr0110_55	159	16d	i	7
slr1931_127	191	16d	i	7
slr6016_4	156	16d	i	7
sll1511_33	313	16d	i	7
slr0273_27	113	16d	i	7
Entry450_43	358	16d	i	7
Entry1490_93	1	16d	i	7
slr0303_4	190	16d	i	7
sll1265_40	10	16d	i	7
slr1398_213	196	16d	i	7
sll0272_58	67	16d	i	7
slr1768_55	55	16d	i	7
ssl3291_29	205	16d	i	7
Entry121_1	99	16d	i	7
slr1644_79	3	16d	i	7
ilvE_15	137	16d	i	7
slr0476_46	1	16d	i	7
slr0197_76	1	16d	i	7
slr5116_43	30	16d	i	7
slr1854_4	2	16d	i	7
Entry1418_84	153	16d	i	7
Entry845_46	114	16d	i	7
sll1225_135	1	16d	i	7
ssl0331_54	158	16d	i	7
Entry381_39	1	16d	i	7
slr1886_29	121	16d	i	7
chrA_29	165	16d	i	7
ssl5125_95	119	16d	i	7
sll0630_67	131	16d	i	7
Entry2104_46	168	16d	i	7
Entry1023_40	91	16d	i	7
Entry747_84	372	16d	i	7
sll1053_9	171	16d	i	7
Entry1340_0	41	16d	i	7
sll1771_54	147	16d	i	7
Entry620_2	3	16d	i	7
sll0263_21	149	16d	i	7
slr1406_23	148	16d	i	7
Entry429_57	2	16d	i	7
slr1075_97	707	16d	i	7
sll1542_66	87	16d	i	7
ssr2962_31	2	16d	i	7
sll6059_263	228	16d	i	7
asd_55	692	16d	i	7
lspA_29	124	16d	i	7
grxC2_24	158	16d	i	7
Entry1447_41	464	16d	i	7
ssl2420_22	183	16d	i	7
radC_11	176	16d	i	7
slr0794_34	9	16d	i	7
rhnB_69	3	16d	i	7
Entry62_33	146	16d	i	7
slr1626_127	78	16d	i	7
ycf47_40	14	16d	i	7
Entry803_76	498	16d	i	7
secE_25	15	16d	i	7
ssr0692_41	95	16d	i	7
slr7080_53	144	16d	i	7
glnA_4	3	16d	i	7
Entry362_59	4	16d	i	7
ppa_64	2	16d	i	7
slr1759_37	201	16d	i	7
Entry1533_54	147	16d	i	7
Entry1833_23	371	16d	i	7
ksgA_44	383	16d	i	7
ssl1498_124	91	16d	i	7
speA2_136	113	16d	i	7
slr1048_32	302	16d	i	7
slr1932_24	189	16d	i	7
ilvC_14	4	16d	i	7
Entry43_23	144	16d	i	7
sll1442_9	3	16d	i	7
slr6091_183	341	16d	i	7
sll1020_54	1	16d	i	7
slr1618_92	165	16d	i	7
sll1532_58	184	16d	i	7
sll0176_104	39	16d	i	7
slr0294_94	1	16d	i	7
slr1232_21	373	16d	i	7
slr1543_61	74	16d	i	7
ssr2843_37	249	16d	i	7
ssr2723_59	164	16d	i	7
slr6096_82	103	16d	i	7
slr1103_67	82	16d	i	7
Entry957_75	238	16d	i	7
Entry1741_23	138	16d	i	7
ssl1326_52	317	16d	i	7
Entry482_49	251	16d	i	7
sll0474_41	524	16d	i	7
Entry18_62	177	16d	i	7
sll0720_125	105	16d	i	7
sll1415_55	849	16d	i	7
sll0473_52	157	16d	i	7
ndhE_103	101	16d	i	7
sll0041_4	232	16d	i	7
aspS_34	9	16d	i	7
Entry507_44	106	16d	i	7
ssl1690_41	459	16d	i	7
nCr0700 dsiR1_36	415	16d	i	7
Entry264_11	194	16d	i	7
Entry2094_36	598	16d	i	7
Entry1860_19	2	16d	i	7
ilvG_48	372	16d	i	7
entC_15	18	16d	i	7
smtB_31	226	16d	i	7
Entry854_26	259	16d	i	7
citH_21	122	16d	i	7
Entry1411_45	135	16d	i	7
dpm1_12	261	16d	i	7
Entry301_50	192	16d	i	7
rbpA_95	170	16d	i	7
slr8014_54	110	16d	i	7
tsf_46	1	16d	i	7
slr0732_106	1	16d	i	7
Entry1676_40	336	16d	i	7
bcp_43	77	16d	i	7
Entry1676_47	617	16d	i	7
Entry767_35	259	16d	i	7
Entry767_34	275	16d	i	7
slr0169_14	136	16d	i	7
chlN_64	175	16d	i	7
Entry379_48	285	16d	i	7
Entry1011_42	1	16d	i	7
slr0418_16	2	16d	i	7
psb13_19	1	16d	i	7
sll1387_35	276	16d	i	7
sll1983_97	11	16d	i	7
ssr5011_68	127	16d	i	7
hdrB_30	155	16d	i	7
slr0722_65	17	16d	i	7
Entry1065_103	212	16d	i	7
Entry1602_1	21	16d	i	7
psr_37	482	16d	i	7
rpl13_32	4	16d	i	7
odhB_73	167	16d	i	7
sll0444_72	125	16d	i	7
speB_10	1	16d	i	7
pth_100	131	16d	i	7
slr2005_25	107	16d	i	7
fur_25	213	16d	i	7
sll0804_25	42	16d	i	7
sll1635_19	1	16d	i	7
Entry1176_84	134	16d	i	7
fabG3_64	1	16d	i	7
sll0597_10	1	16d	i	7
sll8049_7	157	16d	i	7
kpsM_52	351	16d	i	7
sll0225_16	1	16d	i	7
Entry1281_0	530	16d	i	7
Entry1074_3	129	16d	i	7
sll1338_23	204	16d	i	7
sll0887_35	132	16d	i	7
sll5067_33	157	16d	i	7
slr0438_13	180	16d	i	7
hypE_16	324	16d	i	7
Entry139_46	172	16d	i	7
slr1774_5	198	16d	i	7
slr1716_264	10	16d	i	7
slr1916_32	131	16d	i	7
Entry776_28	1	16d	i	7
Entry1204_61	108	16d	i	7
sll0446_57	819	16d	i	7
slr1794_79	142	16d	i	7
lepB_10	139	16d	i	7
slr7041_66	2	16d	i	7
ssl0511_112	1	16d	i	7
slr0326_65	180	16d	i	7
bchE_24	177	16d	i	7
sll0723_347	317	16d	i	7
slr0019_74	103	16d	i	7
slr6101_98	76	16d	i	7
slr1494_43	1	16d	i	7
Entry1215_32	107	16d	i	7
ndhD3_8	117	16d	i	7
ssl8041_80	235	16d	i	7
argD_52	6	16d	i	7
Entry1606_71	348	16d	i	7
sll1528_104	277	16d	i	7
ssr5106_93	182	16d	i	7
Entry1521_0	146	16d	i	7
Entry1521_5	137	16d	i	7
slr1442_11	96	16d	i	7
hflX_10	1	16d	i	7
drgA_175	6	16d	i	7
Entry276_84	122	16d	i	7
ssr2047_21	53	16d	i	7
slr1272_8	1	16d	i	7
rpl22_40	2	16d	i	7
slr0686_46	205	16d	i	7
Entry96_98	216	16d	i	7
ycf10_41	131	16d	i	7
sll0274_40	94	16d	i	7
recN_10	1	16d	i	7
Entry621_55	15	16d	i	7
recA_23	15	16d	i	7
sll1891_31	238	16d	i	7
sll1377_4	261	16d	i	7
Entry286_54	174	16d	i	7
slr0680_49	115	16d	i	7
Entry1816_34	400	16d	i	7
Entry142_31	137	16d	i	7
sll0443_69	234	16d	i	7
slr7105_264	10	16d	i	7
ctaE_7	109	16d	i	7
slr2073_108	37	16d	i	7
slr1315_23	306	16d	i	7
trpC_11	6	16d	i	7
slr0292_91	73	16d	i	7
slr0042_40	167	16d	i	7
slr2018_57	184	16d	i	7
slr0742_30	1	16d	i	7
clpP3_6	4	16d	i	7
ndhK_6	17	16d	i	7
sll1229_80	176	16d	i	7
Entry686_172	351	16d	i	7
bioF_26	6	16d	i	7
ssl3769_50	338	16d	i	7
Entry318_28	147	16d	i	7
hisC2_69	14	16d	i	7
slr0038_13	34	16d	i	7
nsiR4_20	608	16d	i	7
Entry1115_23	206	16d	i	7
Entry1057_55	540	16d	i	7
Entry557_80	523	16d	i	7
Entry540_103	229	16d	i	7
ssr6048_48	5	16d	i	7
slr7102_67	238	16d	i	7
slr0146_34	4	16d	i	7
sll1286_20	1	16d	i	7
int_18	424	16d	i	7
Entry81_32	102	16d	i	7
Sac1_39	1	16d	i	7
ssl2069_103	1	16d	i	7
sll0609_34	99	16d	i	7
sll1161_12	114	16d	i	7
sll1521_8	134	16d	i	7
slr0109_77	1	16d	i	7
Entry1497_87	1	16d	i	7
ssl1972_19	85	16d	i	7
sll1592_10	1	16d	i	7
sir_25	231	16d	i	7
slr6009_32	258	16d	i	7
ssl0410_65	122	16d	i	7
sll0777_97	66	16d	i	7
slr0650_103	224	16d	i	7
Entry408_15	385	16d	i	7
Entry375_77	247	16d	i	7
Entry1966_2	111	16d	i	7
Entry534_35	388	16d	i	7
Entry1611_35	329	16d	i	7
slr5018_236	47	16d	i	7
slr1192_41	125	16d	i	7
slr0799_209	288	16d	i	7
Entry1549_108	1	16d	i	7
msrA_45	51	16d	i	7
Entry1308_61	134	16d	i	7
Entry632_63	1	16d	i	7
sll1060_3	60	16d	i	7
sll0254_31	127	16d	i	7
Entry1562_62	132	16d	i	7
slr0384_27	50	16d	i	7
sll1315_35	82	16d	i	7
ctaE2_51	1	16d	i	7
Entry1968_40	231	16d	i	7
sll0405_4	27	16d	i	7
ho1_47	43	16d	i	7
Entry925_32	201	16d	i	7
ssr2318_40	112	16d	i	7
clpP3_43	3	16d	i	7
psaD_64	12	16d	i	7
sll0296_51	87	16d	i	7
Entry150_1	216	16d	i	7
Entry832_76	182	16d	i	7
sll1166_133	194	16d	i	7
sll0406_80	177	16d	i	7
slr0712_67	129	16d	i	7
Entry1111_29	457	16d	i	7
Entry280_69	235	16d	i	7
sll0797_100	88	16d	i	7
Entry1243_45	136	16d	i	7
slr7082_7	53	16d	i	7
Entry1711_47	155	16d	i	7
Entry2070_81	2	16d	i	7
Entry1835_3	145	16d	i	7
Entry39_51	2	16d	i	7
Entry226_61	1	16d	i	7
Entry377_34	2	16d	i	7
Entry1261_0	228	16d	i	7
Entry954_39	7	16d	i	7
slr0815_46	1	16d	i	7
ssr6089_40	278	16d	i	7
Entry1543_7	243	16d	i	7
Entry2072_84	145	16d	i	7
slr1763_82	216	16d	i	7
psbD2_263	77	16d	i	7
sll0985_30	366	16d	i	7
Entry1721_53	134	16d	i	7
int_31	132	16d	i	7
sll1220_4	3	16d	i	7
Entry1897_124	1	16d	i	7
slr1515_49	157	16d	i	7
Entry1221_8	1	16d	i	7
slr0453_61	2	16d	i	7
sll0008_142	134	16d	i	7
rfbP_34	12	16d	i	7
Entry930_23	303	16d	i	7
sll1784_19	165	16d	i	7
Entry1696_22	130	16d	i	7
Entry849_2	1	16d	i	7
sll0471_57	129	16d	i	7
sll1873_62	418	16d	i	7
sll6059_81	189	16d	i	7
slr1229_82	106	16d	i	7
sll1358_90	241	16d	i	7
Entry1794_29	8	16d	i	7
ssr3184_3	121	16d	i	7
slr0325_91	151	16d	i	7
Entry581_6	272	16d	i	7
slr0654_25	84	16d	i	7
sll0689_11	3	16d	i	7
desD(des6)_28	314	16d	i	7
pleD2_53	2	16d	i	7
slr0334_189	1	16d	i	7
sll0654_49	1	16d	i	7
Entry2065_23	126	16d	i	7
slr0195_13	273	16d	i	7
sll0862_128	177	16d	i	7
sll0443_43	2	16d	i	7
Entry587_39	91	16d	i	7
opcA_26	120	16d	i	7
Entry801_7	231	16d	i	7
Entry154_0	82	16d	i	7
Entry1373_26	90	16d	i	7
Entry1798_64	23	16d	i	7
Entry2108_32	17	16d	i	7
Entry927_6	448	16d	i	7
slr1794_127	90	16d	i	7
hisC_51	276	16d	i	7
slr0773_103	57	16d	i	7
sll1366_73	75	16d	i	7
Entry953_10	1	16d	i	7
sll0855_19	3	16d	i	7
slr1544_19	48	16d	i	7
Entry1951_76	290	16d	i	7
slr1485_56	198	16d	i	7
Entry209_90	213	16d	i	7
sll0543_40	161	16d	i	7
psbK_56	20	16d	i	7
psbK_53	10	16d	i	7
psaC_28	1	16d	i	7
Entry231_70	269	16d	i	7
Entry600_31	165	16d	i	7
Entry826_72	1	16d	i	7
Entry1024_58	126	16d	i	7
ssl5098_105	214	16d	i	7
Entry991_40	1	16d	i	7
sll0493_32	116	16d	i	7
tufA_32	13	16d	i	7
slr0064_46	77	16d	i	7
slr0755_21	110	16d	i	7
rhnB_42	170	16d	i	7
Entry545_36	142	16d	i	7
Entry692_4	68	16d	i	7
Entry1594_56	135	16d	i	7
guaB2_51	96	16d	i	7
lap_56	1	16d	i	7
sll1763_25	122	16d	i	7
Entry1762_91	193	16d	i	7
radC_30	153	16d	i	7
slr0050_28	29	16d	i	7
sll0449_15	154	16d	i	7
slr6013_69	3	16d	i	7
slr7058_161	83	16d	i	7
Entry920_0	228	16d	i	7
Entry1449_23	85	16d	i	7
glmU_37	11	16d	i	7
sll1770_8	67	16d	i	7
slr6016_17	196	16d	i	7
slr0771_52	5	16d	i	7
slr7005_56	454	16d	i	7
sll0237_84	2	16d	i	7
Entry1633_0	323	16d	i	7
Entry701_19	134	16d	i	7
Entry911_22	1	16d	i	7
Entry1984_112	19	16d	i	7
ssl5039_134	132	16d	i	7
slr0541_17	67	16d	i	7
nth_25	115	16d	i	7
sll5006_229	256	16d	i	7
Entry1428_53	16	16d	i	7
slr1441_18	146	16d	i	7
Entry1536_84	129	16d	i	7
priA_12	177	16d	i	7
sll0601_22	202	16d	i	7
Entry1263_12	156	16d	i	7
ftsY_14	1	16d	i	7
glpK_31	170	16d	i	7
Entry217_132	3	16d	i	7
sll1255_48	10	16d	i	7
purU_31	1	16d	i	7
rpoD4_24	510	16d	i	7
sll5094_60	188	16d	i	7
Entry400_8	217	16d	i	7
Entry1914_0	5	16d	i	7
sucC_60	135	16d	i	7
slt_44	164	16d	i	7
slr1183_212	115	16d	i	7
pepP_19	26	16d	i	7
smtB_10	141	16d	i	7
Entry958_37	86	16d	i	7
hofD_17	202	16d	i	7
sll0624_14	106	16d	i	7
slr0039_4	12	16d	i	7
hisS_42	3	16d	i	7
sll0650_134	142	16d	i	7
slr0326_3	1573	16d	i	7
sll1920_46	196	16d	i	7
ssr6003_19	206	16d	i	7
slr0885_10	20	16d	i	7
bcp_27	296	16d	i	7
Entry1941_6	1	16d	i	7
Entry363_38	218	16d	i	7
Entry1121_40	254	16d	i	7
Entry1355_55	321	16d	i	7
psr_13	141	16d	i	7
Entry1981_9	191	16d	i	7
sll0355_65	140	16d	i	7
Entry596_30	155	16d	i	7
Entry1327_20	106	16d	i	7
ssr1155_55	16	16d	i	7
ycf4_97	23	16d	i	7
Entry2000_35	129	16d	i	7
sll0925_92	352	16d	i	7
sll1606_42	1	16d	i	7
Entry985_35	1	16d	i	7
Entry501_23	1	16d	i	7
rpl13_18	3	16d	i	7
slr1704_21	178	16d	i	7
Entry46_23	145	16d	i	7
rps1_2_31	113	16d	i	7
slr1918_11	1	16d	i	7
cobA_76	1	16d	i	7
slr8022_37	369	16d	i	7
ssr1038_48	282	16d	i	7
devB_23	142	16d	i	7
Entry851_16	150	16d	i	7
slr5105_248	1	16d	i	7
ssl2250_67	164	16d	i	7
pgk_49	128	16d	i	7
slr1100_24	165	16d	i	7
ilvN_12	7	16d	i	7
slr1805_3	4	16d	i	7
sll1547_97	220	16d	i	7
sll5090_286	19	16d	i	7
slr0606_20	41	16d	i	7
Entry608_26	149	16d	i	7
Entry1761_2	7	16d	i	7
Entry28_21	253	16d	i	7
sll1911_69	200	16d	i	7
sll1121_37	459	16d	i	7
slr0019_50	156	16d	i	7
Entry308_41	2	16d	i	7
Entry2040_2	118	16d	i	7
Entry1333_59	623	16d	i	7
dnaG_28	51	16d	i	7
ssr7040_8	53	16d	i	7
murF_29	32	16d	i	7
ssr3000_38	199	16d	i	7
sll1486_6	203	16d	i	7
sll7056_71	143	16d	i	7
rpoE2_34	289	16d	i	7
adk_43	150	16d	i	7
Entry829_11	167	16d	i	7
slr1162_67	156	16d	i	7
slr1344_26	217	16d	i	7
Entry831_12	110	16d	i	7
sll1608_46	442	16d	i	7
slr1964_85	123	16d	i	7
slr0438_36	201	16d	i	7
sll1751_41	165	16d	i	7
Entry1128_51	1	16d	i	7
Entry24_22	361	16d	i	7
rbcL_10	23	16d	i	7
Entry1816_11	1	16d	i	7
slr0798_15	119	16d	i	7
slr1305_31	3	16d	i	7
sll0487_49	61	16d	i	7
sll1702_28	1	16d	i	7
Entry1356_5	247	16d	i	7
Entry1392_29	3	16d	i	7
slr8045_134	436	16d	i	7
slr1684_275	1	16d	i	7
Entry208_40	66	16d	i	7
sll0735_42	85	16d	i	7
sll0667_165	173	16d	i	7
Entry492_72	460	16d	i	7
Entry69_4	69	16d	i	7
Entry1026_70	496	16d	i	7
Entry473_9	119	16d	i	7
cbbA_32	8	16d	i	7
slr1307_4	59	16d	i	7
Entry1179_1	109	16d	i	7
eno_22	1	16d	i	7
hemC_13	6	16d	i	7
Entry1640_38	171	16d	i	7
sll1665_55	2	16d	i	7
Entry61_6	564	16d	i	7
Entry1148_51	188	16d	i	7
Entry1325_31	257	16d	i	7
Entry1893_37	1	16d	i	7
sll0576_22	1	16d	i	7
slr6025_25	1	16d	i	7
slr1982_61	438	16d	i	7
Entry228_41	187	16d	i	7
slr0588_109	71	16d	i	7
ama2_51	88	16d	i	7
Entry1896_23	1	16d	i	7
sll0602_19	87	16d	i	7
Entry328_22	390	16d	i	7
pobA_130	2	16d	i	7
Entry534_52	188	16d	i	7
sll1392_34	407	16d	i	7
ssr2317_27	96	16d	i	7
sll1089_55	199	16d	i	7
slr2122_91	83	16d	i	7
Entry1787_37	1	16d	i	7
slr1974_19	1	16d	i	7
Entry683_52	122	16d	i	7
sll0397_16	207	16d	i	7
Entry683_55	1	16d	i	7
Entry1814_16	91	16d	i	7
Entry1222_56	5	16d	i	7
sll1659_13	194	16d	i	7
Entry1587_30	35	16d	i	7
