sgRNA	readcount	timepoint	induction	sample
sll1308_49	233	12d	i	2
sll5097_22	183	12d	i	2
sll0473_40	62	12d	i	2
zam_109	162	12d	i	2
sll1472_37	23	12d	i	2
ssr3571_39	46	12d	i	2
aroK_4	1	12d	i	2
Entry1460_32	218	12d	i	2
mgtE_33	46	12d	i	2
slr1142_75	219	12d	i	2
cysT_75	145	12d	i	2
sll0501_27	15	12d	i	2
ssr1391_85	3	12d	i	2
Entry264_64	73	12d	i	2
Entry1522_42	1	12d	i	2
Entry974_40	28	12d	i	2
Entry2073_119	3	12d	i	2
slr0166_176	771	12d	i	2
sll0549_28	606	12d	i	2
nrtB_46	46	12d	i	2
ssr2898_74	183	12d	i	2
ssl1633_67	61	12d	i	2
sll0759_14	2	12d	i	2
slr0168_16	216	12d	i	2
Entry513_68	6	12d	i	2
guaB_31	6	12d	i	2
sll1656_5	33	12d	i	2
sgl0001_10	1	12d	i	2
sll1765_29	205	12d	i	2
sll0198_10	801	12d	i	2
ssl6082_8	292	12d	i	2
Entry1823_128	600	12d	i	2
slr0544_32	695	12d	i	2
dpm1_28	562	12d	i	2
citH_37	636	12d	i	2
hisS_11	6	12d	i	2
gldA_5	177	12d	i	2
Entry1099_55	568	12d	i	2
slr1028_23	163	12d	i	2
Entry61_23	147	12d	i	2
Entry1162_114	360	12d	i	2
ho2_8	388	12d	i	2
sll0793_159	323	12d	i	2
gshB_42	514	12d	i	2
slr1852_63	4	12d	i	2
Entry904_15	612	12d	i	2
fecB3_106	408	12d	i	2
sll0812_48	1293	12d	i	2
sll1024_22	1	12d	i	2
ski2_8	307	12d	i	2
slr6107_283	280	12d	i	2
slr1920_85	373	12d	i	2
sll5046_14	151	12d	i	2
sll1384_12	420	12d	i	2
slr5024_91	111	12d	i	2
slr1966_40	8	12d	i	2
slr1590_9	138	12d	i	2
slr7076_64	368	12d	i	2
hemK_34	3	12d	i	2
ureC_32	165	12d	i	2
slr1425_9	10	12d	i	2
Entry49_41	4	12d	i	2
sll1386_17	11	12d	i	2
rpl2_28	1	12d	i	2
Entry31_38	53	12d	i	2
sll1739_94	3	12d	i	2
Entry210_21	83	12d	i	2
slr0468_45	56	12d	i	2
Entry1159_0	231	12d	i	2
Entry1072_21	165	12d	i	2
Entry365_23	4	12d	i	2
slr5071_90	4	12d	i	2
Entry787_69	10	12d	i	2
slr1215_29	10	12d	i	2
hypC_39	4	12d	i	2
slr1739_41	158	12d	i	2
Entry584_90	307	12d	i	2
sll0853_124	156	12d	i	2
slr5055_7	352	12d	i	2
fmt_110	11	12d	i	2
Entry2000_35	202	12d	i	2
Entry993_29	98	12d	i	2
slr1143_72	46	12d	i	2
Entry125_0	293	12d	i	2
sll0280_35	382	12d	i	2
slr1444_40	210	12d	i	2
sll0086_58	251	12d	i	2
Entry1999_72	10	12d	i	2
hitB_64	16	12d	i	2
sll0022_17	388	12d	i	2
Entry853_44	157	12d	i	2
Entry495_38	1	12d	i	2
Entry558_0	138	12d	i	2
slr1726_19	11	12d	i	2
slr1393_94	249	12d	i	2
lysS_16	1	12d	i	2
slr0351_19	7	12d	i	2
Entry765_44	196	12d	i	2
Entry1_80	171	12d	i	2
Entry1189_99	148	12d	i	2
hflX_25	76	12d	i	2
pcrR_118	88	12d	i	2
mtfB_228	13	12d	i	2
ssl5096_88	340	12d	i	2
slr1635_48	92	12d	i	2
ssr6032_17	158	12d	i	2
slr6012_9	756	12d	i	2
ssl0294_100	175	12d	i	2
sll0400_109	53	12d	i	2
Entry1322_53	5	12d	i	2
slr1597_19	325	12d	i	2
gcvT_32	131	12d	i	2
slr0592_10	187	12d	i	2
slr2037_53	2	12d	i	2
sfsA_15	137	12d	i	2
ssl0832_94	255	12d	i	2
ssr2972_90	97	12d	i	2
sll1623_4	55	12d	i	2
sll0506_33	4	12d	i	2
slr0930_21	410	12d	i	2
slr0073_15	1032	12d	i	2
slr0458_29	9	12d	i	2
hisS2_8	20	12d	i	2
slr0954_37	6	12d	i	2
slr1544_8	403	12d	i	2
Entry1945_64	1	12d	i	2
Entry541_50	20	12d	i	2
Entry1172_128	169	12d	i	2
pgm_77	4	12d	i	2
Entry352_60	15	12d	i	2
ssl2245_53	35	12d	i	2
ureG_35	431	12d	i	2
slr0856_134	4117	12d	i	2
hrcA_29	474	12d	i	2
ESI3_44	106	12d	i	2
lpxC_21	79	12d	i	2
sll1568_3	10	12d	i	2
Entry1564_39	8	12d	i	2
sll1692_140	772	12d	i	2
slr1266_32	17	12d	i	2
slr5056_14	6	12d	i	2
sll2011_37	182	12d	i	2
slr1174_50	130	12d	i	2
slr1363_97	25	12d	i	2
sll0376_37	12	12d	i	2
ssr2549_52	10	12d	i	2
Entry1796_27	2	12d	i	2
slr0294_106	7	12d	i	2
slr1400_13	2	12d	i	2
sll1560_63	1086	12d	i	2
slr5029_150	7	12d	i	2
Entry604_59	551	12d	i	2
Entry1883_88	72	12d	i	2
ama2_70	6	12d	i	2
Entry230_1	6	12d	i	2
ssl0410_52	62	12d	i	2
hemE_26	6	12d	i	2
sll5049_22	7	12d	i	2
Entry1736_82	88	12d	i	2
Entry127_31	315	12d	i	2
slr7026_97	5	12d	i	2
sll1895_70	152	12d	i	2
sll1367_25	3	12d	i	2
Entry221_9	187	12d	i	2
ycf22_2_17	15	12d	i	2
slr5071_225	15	12d	i	2
slr1470_16	5	12d	i	2
sps_82	159	12d	i	2
slr0320_132	63	12d	i	2
ruvA_105	497	12d	i	2
nplT_58	102	12d	i	2
slr0373_80	92	12d	i	2
Entry9_70	4	12d	i	2
Entry9_71	38	12d	i	2
Entry611_60	490	12d	i	2
Entry882_30	96	12d	i	2
Entry2053_31	10	12d	i	2
sll1791_272	454	12d	i	2
slr2141_31	2	12d	i	2
Entry763_98	133	12d	i	2
chlN_19	242	12d	i	2
Entry512_40	1	12d	i	2
accD_57	5	12d	i	2
mgtC_109	143	12d	i	2
Entry1684_2	2	12d	i	2
ssl7074_62	92	12d	i	2
ccmK4_4	2	12d	i	2
sll1170_4	5	12d	i	2
Entry1311_1	1	12d	i	2
slr1421_115	11	12d	i	2
ftsH3_35	666	12d	i	2
Entry1897_135	4	12d	i	2
slr0709_25	43	12d	i	2
Entry1650_87	330	12d	i	2
Entry1122_83	112	12d	i	2
Entry1569_27	171	12d	i	2
sll1982_55	6	12d	i	2
slr0730_4	133	12d	i	2
Entry1655_60	172	12d	i	2
slr0788_60	369	12d	i	2
pstA2_4	9	12d	i	2
Entry2021_18	121	12d	i	2
ctpB_27	2	12d	i	2
Entry723_43	705	12d	i	2
xthA_27	557	12d	i	2
Entry1338_35	88	12d	i	2
brkB_16	113	12d	i	2
Entry1574_63	84	12d	i	2
sll7070_157	195	12d	i	2
Entry655_21	162	12d	i	2
gdhB_32	296	12d	i	2
Entry1043_61	382	12d	i	2
Entry377_22	291	12d	i	2
sll5047_4	8	12d	i	2
sll1660_31	257	12d	i	2
Entry461_58	303	12d	i	2
Entry258_35	10	12d	i	2
slr8026_12	688	12d	i	2
slr0210_40	865	12d	i	2
Entry2035_2	8	12d	i	2
slr2027_67	187	12d	i	2
Entry1971_51	339	12d	i	2
Entry1776_20	214	12d	i	2
sll0318_32	312	12d	i	2
slr0108_91	667	12d	i	2
slr0222_3	7	12d	i	2
sll1515_41	11	12d	i	2
Entry1615_28	105	12d	i	2
Entry2051_75	19	12d	i	2
birA_17	8	12d	i	2
Entry27_2	1	12d	i	2
sll1913_94	425	12d	i	2
slr2025_21	11	12d	i	2
sll1252_65	573	12d	i	2
Entry1078_8	433	12d	i	2
purA_71	3	12d	i	2
prfB_26	180	12d	i	2
sll1482_23	193	12d	i	2
slr0645_26	267	12d	i	2
Entry8_1	118	12d	i	2
Entry1146_33	144	12d	i	2
lytR_56	189	12d	i	2
Entry871_36	167	12d	i	2
Entry1959_68	92	12d	i	2
Entry1648_44	5	12d	i	2
Entry933_22	115	12d	i	2
sll1652_16	20	12d	i	2
miaA_37	28	12d	i	2
Entry1008_64	118	12d	i	2
rfbB3_49	6	12d	i	2
fecC_3	106	12d	i	2
ndhC_110	75	12d	i	2
Entry1564_9	6	12d	i	2
Entry1477_159	160	12d	i	2
ccmA_25	4	12d	i	2
slr0195_26	271	12d	i	2
slr7016_102	114	12d	i	2
Entry2112_40	277	12d	i	2
ssl0426_78	77	12d	i	2
slr1790_22	3	12d	i	2
ssl1464_3	6	12d	i	2
ssr3532_91	5	12d	i	2
Entry1452_27	448	12d	i	2
ssl1922_28	535	12d	i	2
Entry1481_49	12	12d	i	2
sll1373_5	189	12d	i	2
ssl0331_66	340	12d	i	2
Entry1106_74	7	12d	i	2
slr1752_33	276	12d	i	2
slr1957_43	264	12d	i	2
sphX_23	37	12d	i	2
ssr7072_111	200	12d	i	2
Entry310_25	262	12d	i	2
Entry209_89	415	12d	i	2
sll5063_32	6	12d	i	2
chrA_13	195	12d	i	2
Entry1719_33	9	12d	i	2
Entry2104_59	8	12d	i	2
sll1544_34	5	12d	i	2
sll0005_18	1	12d	i	2
sll0733_68	221	12d	i	2
Entry267_4	104	12d	i	2
sll1068_56	163	12d	i	2
phr_29	178	12d	i	2
slr0734_40	11	12d	i	2
slr0728_43	2	12d	i	2
Entry11_48	8	12d	i	2
slr1101_14	240	12d	i	2
Entry738_86	43	12d	i	2
Entry1067_85	231	12d	i	2
sll0154_22	5	12d	i	2
Entry1957_48	164	12d	i	2
exsB_26	293	12d	i	2
slr0483_70	2	12d	i	2
asd_43	2	12d	i	2
ppc_31	35	12d	i	2
petC2_171	129	12d	i	2
lspA_16	101	12d	i	2
Entry1594_41	19	12d	i	2
Entry1330_77	7	12d	i	2
Entry333_91	310	12d	i	2
Entry97_50	111	12d	i	2
Entry942_55	10	12d	i	2
sll6036_248	6	12d	i	2
sll1389_76	68	12d	i	2
Entry1142_30	316	12d	i	2
Entry1366_23	1	12d	i	2
hpcE_23	520	12d	i	2
Entry477_28	3	12d	i	2
Entry571_91	8	12d	i	2
Entry571_92	11	12d	i	2
sll7028_73	7	12d	i	2
slr0640_40	197	12d	i	2
rnpA_49	154	12d	i	2
Entry1344_5	211	12d	i	2
slr6090_403	175	12d	i	2
ssr2551_41	3	12d	i	2
Entry209_90	378	12d	i	2
gspD_55	541	12d	i	2
dapF_4	261	12d	i	2
dnaA_7	253	12d	i	2
slr1770_77	587	12d	i	2
slr5022_31	107	12d	i	2
Entry72_95	418	12d	i	2
acs_48	154	12d	i	2
slr0971_90	177	12d	i	2
sll0721_66	106	12d	i	2
slr1298_129	219	12d	i	2
sll1926_36	76	12d	i	2
slr1232_36	7	12d	i	2
slr1702_15	6	12d	i	2
Entry581_42	343	12d	i	2
sll0936_26	3	12d	i	2
sll5006_238	359	12d	i	2
Entry55_2	3	12d	i	2
ssr0692_52	329	12d	i	2
Entry574_92	146	12d	i	2
sll0182_50	169	12d	i	2
sll1920_76	12	12d	i	2
Entry101_113	2	12d	i	2
sll0875_11	464	12d	i	2
Entry713_60	661	12d	i	2
Entry1430_24	120	12d	i	2
sll1472_13	25	12d	i	2
slr0479_108	168	12d	i	2
capA_31	8	12d	i	2
Entry2102_50	85	12d	i	2
slr5101_19	122	12d	i	2
Entry159_37	373	12d	i	2
slr1529_4	4	12d	i	2
ssr0332_47	4	12d	i	2
Entry160_116	239	12d	i	2
Entry212_40	155	12d	i	2
slr7015_34	15	12d	i	2
slr1885_14	235	12d	i	2
slr2000_40	117	12d	i	2
sll1786_16	1	12d	i	2
ssr3304_70	216	12d	i	2
sll0539_82	4	12d	i	2
slr1895_51	105	12d	i	2
sll0772_51	56	12d	i	2
ycf22_9	109	12d	i	2
slr1041_10	183	12d	i	2
Entry549_34	7	12d	i	2
sll0487_7	421	12d	i	2
Entry1943_53	302	12d	i	2
sll0670_9	166	12d	i	2
Entry301_45	9	12d	i	2
ureB_31	295	12d	i	2
ssr5092_25	104	12d	i	2
slr1230_73	194	12d	i	2
galE2_4	264	12d	i	2
trx_45	475	12d	i	2
ssl8008_53	10	12d	i	2
slr1028_49	602	12d	i	2
slr2115_235	16	12d	i	2
Entry1225_1	10	12d	i	2
slr0179_58	7	12d	i	2
ccmK2_76	15	12d	i	2
Entry1823_68	99	12d	i	2
slr1056_179	123	12d	i	2
dnaK2_40	8	12d	i	2
Entry439_1	90	12d	i	2
Entry48_75	1436	12d	i	2
slr1787_48	21	12d	i	2
Entry711_21	229	12d	i	2
Entry1174_99	348	12d	i	2
icfA2_63	112	12d	i	2
ssl2559_42	134	12d	i	2
rpiB_4	232	12d	i	2
slr0356_9	34	12d	i	2
fecD_7	279	12d	i	2
nrtA_43	73	12d	i	2
atpI_41	27	12d	i	2
Entry1347_27	460	12d	i	2
slr1628_47	304	12d	i	2
slr0919_42	66	12d	i	2
sll0871_19	28	12d	i	2
slr1929_51	112	12d	i	2
Entry234_0	242	12d	i	2
sll0985_30	322	12d	i	2
fabG2_83	210	12d	i	2
slr0871_23	151	12d	i	2
Entry1525_51	545	12d	i	2
sll1306_55	16	12d	i	2
Entry572_10	114	12d	i	2
sll0284_8	257	12d	i	2
Entry378_35	4	12d	i	2
arsC_64	23	12d	i	2
hypC_10	11	12d	i	2
Entry676_44	66	12d	i	2
Entry466_6	4	12d	i	2
sll1737_135	2	12d	i	2
sll1884_3	54	12d	i	2
yefA_143	4	12d	i	2
slr0556_41	241	12d	i	2
arsA_20	247	12d	i	2
ssr6030_151	4	12d	i	2
Entry1204_74	1	12d	i	2
Entry1756_79	125	12d	i	2
Entry1000_8	377	12d	i	2
slr2060_45	7	12d	i	2
sll0098_18	97	12d	i	2
Entry1842_40	621	12d	i	2
slr1186_13	108	12d	i	2
Entry381_6	75	12d	i	2
slr0872_18	26	12d	i	2
slr1866_214	6	12d	i	2
Entry106_44	4	12d	i	2
sll0360_87	303	12d	i	2
sll0702_20	426	12d	i	2
sll1946_36	559	12d	i	2
Entry1210_56	715	12d	i	2
sll0047_38	362	12d	i	2
sll0315_63	1086	12d	i	2
sll1737_63	8	12d	i	2
sll0909_364	406	12d	i	2
ssr6062_24	13	12d	i	2
slr1378_21	374	12d	i	2
lim_77	7	12d	i	2
slr1522_55	198	12d	i	2
ssr2087_58	3	12d	i	2
Entry1876_64	152	12d	i	2
degT_20	8	12d	i	2
sll1123_45	865	12d	i	2
slr1635_63	1086	12d	i	2
slr6028_22	320	12d	i	2
sll7067_91	189	12d	i	2
slr1978_21	7	12d	i	2
dapA_33	36	12d	i	2
slr0149_25	3	12d	i	2
sll0230_90	6	12d	i	2
Entry699_70	13	12d	i	2
slr0314_3	47	12d	i	2
sll0274_70	119	12d	i	2
slr1336_45	212	12d	i	2
sll0887_22	2	12d	i	2
pleD_88	461	12d	i	2
sll1144_75	15	12d	i	2
slr0954_17	222	12d	i	2
slr1203_86	94	12d	i	2
slr0214_4	209	12d	i	2
Entry1467_74	13	12d	i	2
Entry417_67	5	12d	i	2
slr1634_79	243	12d	i	2
mntB_148	130	12d	i	2
Entry751_29	114	12d	i	2
Entry1945_47	5	12d	i	2
sll1950_56	179	12d	i	2
slr1272_8	2	12d	i	2
Entry1167_33	63	12d	i	2
Entry837_20	353	12d	i	2
slr1471_143	1	12d	i	2
pchR_4	463	12d	i	2
slr0042_55	53	12d	i	2
slr0941_45	7	12d	i	2
iutA_52	196	12d	i	2
Entry1980_64	137	12d	i	2
slr0600_10	3	12d	i	2
Entry338_38	213	12d	i	2
comEc_8	7	12d	i	2
sll2011_11	122	12d	i	2
slr0667_282	457	12d	i	2
Entry822_38	746	12d	i	2
sll1560_48	92	12d	i	2
Entry1796_42	347	12d	i	2
sll1999_169	317	12d	i	2
sll1271_144	201	12d	i	2
Entry525_21	6	12d	i	2
proC_55	18	12d	i	2
sll0609_20	161	12d	i	2
sll1916_46	413	12d	i	2
slr5118_266	85	12d	i	2
sll1459_16	506	12d	i	2
sll1942_101	180	12d	i	2
slr1533_9	532	12d	i	2
Entry1107_0	2	12d	i	2
slr2124_67	287	12d	i	2
sir_11	3	12d	i	2
Entry1136_29	369	12d	i	2
mutT_53	375	12d	i	2
slr1413_62	58	12d	i	2
psaM_43	5	12d	i	2
sll1086_11	722	12d	i	2
Entry228_57	25	12d	i	2
sll0031_53	237	12d	i	2
Entry1320_37	598	12d	i	2
sll1084_7	135	12d	i	2
Entry1130_62	225	12d	i	2
Entry1877_84	213	12d	i	2
Entry1502_9	6	12d	i	2
Entry1814_67	181	12d	i	2
sll0103_32	80	12d	i	2
sqdB_118	6	12d	i	2
Entry334_7	453	12d	i	2
Entry10_4	362	12d	i	2
slr0545_20	17	12d	i	2
Entry1670_2	1	12d	i	2
Entry1480_35	3	12d	i	2
Entry154_29	1	12d	i	2
sll7044_76	7	12d	i	2
sll1080_76	8	12d	i	2
ssr2806_20	3	12d	i	2
sll5104_92	222	12d	i	2
zam_93	102	12d	i	2
thrA_69	1	12d	i	2
Entry12_101	90	12d	i	2
slr0013_74	1	12d	i	2
ssl7074_49	35	12d	i	2
ssr3452_7	267	12d	i	2
sll0095_18	485	12d	i	2
slr0523_13	2	12d	i	2
sll1276_97	13	12d	i	2
sll0811_172	9	12d	i	2
sll1222_49	205	12d	i	2
rpl1_68	1	12d	i	2
Entry1790_43	203	12d	i	2
Entry1579_1	3	12d	i	2
trxM_82	14	12d	i	2
ftsH3_12	600	12d	i	2
ssr1175_97	501	12d	i	2
Entry13_33	79	12d	i	2
sll0477_87	9	12d	i	2
ssl1807_55	211	12d	i	2
Entry1127_47	201	12d	i	2
sll1078_19	2	12d	i	2
slr1854_84	115	12d	i	2
gltA_53	25	12d	i	2
Entry1338_56	243	12d	i	2
slr1789_33	260	12d	i	2
Entry763_104	13	12d	i	2
Entry226_54	315	12d	i	2
Entry797_51	956	12d	i	2
slr7088_79	143	12d	i	2
Entry181_28	1	12d	i	2
Entry1700_82	142	12d	i	2
rpl19_19	2	12d	i	2
slr2070_23	124	12d	i	2
slr1152_34	550	12d	i	2
Entry401_76	140	12d	i	2
slr0880_47	144	12d	i	2
slr1724_22	10	12d	i	2
ndhI_147	167	12d	i	2
slr0305_121	140	12d	i	2
Entry240_42	488	12d	i	2
Entry240_43	655	12d	i	2
fabZ_27	4	12d	i	2
Entry1984_55	18	12d	i	2
slr1865_61	173	12d	i	2
cobU_22	92	12d	i	2
ssl3615_7	19	12d	i	2
Entry1472_54	239	12d	i	2
Entry704_73	6	12d	i	2
ssl5095_92	242	12d	i	2
galE2_52	1	12d	i	2
sll0665_212	1152	12d	i	2
ssr1041_60	243	12d	i	2
Entry293_37	11	12d	i	2
Entry623_59	14	12d	i	2
Entry525_0	201	12d	i	2
ssl1533_29	226	12d	i	2
Entry1687_54	66	12d	i	2
Entry836_70	6	12d	i	2
sll1573_21	5	12d	i	2
Entry1959_82	33	12d	i	2
Entry85_87	1	12d	i	2
sll1888_9	255	12d	i	2
slr0078_98	585	12d	i	2
sll1765_10	161	12d	i	2
petM_4	7	12d	i	2
exoD_53	799	12d	i	2
ggtA_160	308	12d	i	2
slr1613_208	103	12d	i	2
sll0493_62	272	12d	i	2
Entry1316_24	823	12d	i	2
Entry1531_9	34	12d	i	2
slr5110_95	156	12d	i	2
amiA_13	547	12d	i	2
slr0179_34	6	12d	i	2
Entry1187_23	35	12d	i	2
slr1612_7	250	12d	i	2
Entry1498_7	1214	12d	i	2
slr1257_98	16	12d	i	2
slr6097_330	2	12d	i	2
slr1888_51	661	12d	i	2
SyR5_39	152	12d	i	2
sphS_124	76	12d	i	2
gmhA_55	24	12d	i	2
sll0208_22	64	12d	i	2
sll1106_61	158	12d	i	2
sll0163_59	501	12d	i	2
slr1896_14	398	12d	i	2
Entry180_0	1	12d	i	2
slr1276_4	74	12d	i	2
ssl2471_99	13	12d	i	2
slr2079_51	9	12d	i	2
rpl31_3	4	12d	i	2
secY_22	5	12d	i	2
sll0702_4	11	12d	i	2
slr1034_22	19	12d	i	2
ssr0756_84	110	12d	i	2
Entry1220_36	4	12d	i	2
sll1530_118	22	12d	i	2
Entry1572_45	374	12d	i	2
ntcA_27	20	12d	i	2
sll0208_3	38	12d	i	2
Entry1268_0	81	12d	i	2
Entry1277_9	8	12d	i	2
Entry1416_6	402	12d	i	2
Entry400_107	107	12d	i	2
Entry997_53	1	12d	i	2
slr0929_43	54	12d	i	2
Entry1725_21	316	12d	i	2
Entry1237_28	233	12d	i	2
Entry1132_33	17	12d	i	2
Entry1759_64	288	12d	i	2
slr1915_26	6	12d	i	2
Entry955_68	389	12d	i	2
Entry991_57	203	12d	i	2
sll0462_56	4	12d	i	2
sll1102_22	233	12d	i	2
Entry2044_63	115	12d	i	2
sll0818_137	95	12d	i	2
ppc_15	10	12d	i	2
sll1940_41	1	12d	i	2
Entry1100_9	82	12d	i	2
Entry1838_46	1	12d	i	2
slr0980_110	158	12d	i	2
ycf47_77	69	12d	i	2
sll1763_11	341	12d	i	2
Entry1778_46	101	12d	i	2
slr8021_78	209	12d	i	2
sll1329_10	3	12d	i	2
Entry1304_106	137	12d	i	2
sll1466_52	213	12d	i	2
ssr5106_67	123	12d	i	2
sll0664_46	1	12d	i	2
Entry591_30	596	12d	i	2
sll0933_74	230	12d	i	2
slr0511_495	5	12d	i	2
ppa_18	6	12d	i	2
slr0287_104	383	12d	i	2
slr0569_89	215	12d	i	2
Entry1389_36	19	12d	i	2
Entry413_88	115	12d	i	2
ureD_76	35	12d	i	2
Entry454_32	8	12d	i	2
sll0727_43	16	12d	i	2
sll0595_70	7	12d	i	2
slr0573_206	322	12d	i	2
ssl7007_57	45	12d	i	2
slr0668_139	99	12d	i	2
Entry1268_32	431	12d	i	2
Entry1488_98	1	12d	i	2
Entry909_43	902	12d	i	2
Entry1482_117	2	12d	i	2
ssl2069_43	283	12d	i	2
Entry1830_67	112	12d	i	2
Entry1507_129	563	12d	i	2
Entry2075_41	6	12d	i	2
glcD_25	276	12d	i	2
slr0541_28	10	12d	i	2
sll0803_8	69	12d	i	2
slr1661_23	17	12d	i	2
ssl5129_42	6	12d	i	2
Entry6_36	30	12d	i	2
slr0617_15	1	12d	i	2
slr0702_137	5	12d	i	2
Entry449_9	53	12d	i	2
pyrR_28	226	12d	i	2
sll0780_15	5	12d	i	2
Entry98_70	23	12d	i	2
Entry1791_90	313	12d	i	2
Entry1774_15	243	12d	i	2
Entry82_108	76	12d	i	2
sll1305_8	166	12d	i	2
Entry1145_124	318	12d	i	2
Entry1536_101	165	12d	i	2
slr2038_110	15	12d	i	2
Entry71_64	313	12d	i	2
lipA_4	24	12d	i	2
msrA2_46	207	12d	i	2
Entry159_18	239	12d	i	2
apcC_41	18	12d	i	2
Entry160_135	373	12d	i	2
slr0121_10	8	12d	i	2
Entry648_52	6	12d	i	2
tig_10	15	12d	i	2
Entry1666_35	173	12d	i	2
slr0359_31	335	12d	i	2
sll8006_13	2	12d	i	2
slr2042_6	8	12d	i	2
sll0034_35	185	12d	i	2
sll0624_62	126	12d	i	2
cbaB_16	231	12d	i	2
moaA_36	38	12d	i	2
Entry770_62	7	12d	i	2
slr1586_125	17	12d	i	2
slr6044_94	7	12d	i	2
slr1431_16	753	12d	i	2
blaOXA-3_66	211	12d	i	2
slr0337_58	381	12d	i	2
sll0023_6	227	12d	i	2
Entry629_15	690	12d	i	2
Entry1203_23	317	12d	i	2
sll0036_77	265	12d	i	2
Entry528_9	109	12d	i	2
Entry1751_29	224	12d	i	2
ssr6083_16	18	12d	i	2
ssl2781_10	459	12d	i	2
Entry1653_56	1	12d	i	2
Entry1653_54	80	12d	i	2
slr1025_82	173	12d	i	2
slr0599_7	3	12d	i	2
slr6037_80	19	12d	i	2
Entry79_49	69	12d	i	2
Entry548_45	32	12d	i	2
slr1340_38	5	12d	i	2
Entry474_2	9	12d	i	2
psb13_44	16	12d	i	2
slr2008_143	246	12d	i	2
sll2006_48	193	12d	i	2
sll5050_34	93	12d	i	2
slr6075_17	217	12d	i	2
Entry524_30	195	12d	i	2
slr0722_32	191	12d	i	2
Entry1891_37	145	12d	i	2
Entry83_169	7	12d	i	2
Entry220_47	213	12d	i	2
Entry596_26	112	12d	i	2
slr6065_53	546	12d	i	2
hsp17_21	4	12d	i	2
slr7015_15	73	12d	i	2
slr0148_4	259	12d	i	2
Entry146_6	294	12d	i	2
modA_29	8	12d	i	2
pykF2_17	119	12d	i	2
Entry1599_38	20	12d	i	2
Entry243_0	266	12d	i	2
Entry851_0	72	12d	i	2
slr0554_24	10	12d	i	2
sll0478_97	259	12d	i	2
slr1776_26	24	12d	i	2
slr6073_9	838	12d	i	2
sll1984_211	86	12d	i	2
sll1507_170	5	12d	i	2
slr1449_18	304	12d	i	2
ndhK2_41	43	12d	i	2
Entry1072_61	9	12d	i	2
sll0503_29	50	12d	i	2
Entry2073_49	233	12d	i	2
sll1880_112	168	12d	i	2
Entry119_12	156	12d	i	2
Entry1553_57	10	12d	i	2
Entry728_63	381	12d	i	2
slr6081_58	992	12d	i	2
Entry1999_32	212	12d	i	2
Entry1608_61	121	12d	i	2
sll0529_100	3	12d	i	2
slr1048_68	408	12d	i	2
slr0950_4	156	12d	i	2
slr0354_26	9	12d	i	2
nifS_25	381	12d	i	2
accA_80	2	12d	i	2
Entry949_57	6	12d	i	2
Entry1743_3	232	12d	i	2
ftrC_109	10	12d	i	2
slr8045_73	161	12d	i	2
Entry1163_50	403	12d	i	2
slr1929_130	119	12d	i	2
Entry985_114	198	12d	i	2
ssl0242_28	1	12d	i	2
slr0252_19	367	12d	i	2
Entry423_48	123	12d	i	2
slr1609_25	15	12d	i	2
Entry1333_46	975	12d	i	2
sll7055_14	38	12d	i	2
slr1568_6	298	12d	i	2
sll1123_66	230	12d	i	2
Entry99_0	755	12d	i	2
exbB_4	637	12d	i	2
Entry144_23	150	12d	i	2
slr1301_163	5	12d	i	2
ssr2972_58	158	12d	i	2
Entry433_34	105	12d	i	2
slr1742_74	9	12d	i	2
ssl3712_26	515	12d	i	2
slr1964_96	212	12d	i	2
Entry91_29	6	12d	i	2
mltA_17	295	12d	i	2
sll1203_51	518	12d	i	2
slr2013_81	15	12d	i	2
slr1826_61	314	12d	i	2
Entry761_74	408	12d	i	2
glbN_154	11	12d	i	2
Entry1675_58	819	12d	i	2
Entry1675_51	488	12d	i	2
cbiP_61	111	12d	i	2
hemD_40	75	12d	i	2
leuA_19	281	12d	i	2
Entry970_48	382	12d	i	2
ziaA_61	287	12d	i	2
slr1100_103	231	12d	i	2
Entry205_5	60	12d	i	2
slr0157_225	7	12d	i	2
sll0315_48	92	12d	i	2
Entry326_83	473	12d	i	2
talB_14	241	12d	i	2
slr0944_19	306	12d	i	2
Entry724_0	47	12d	i	2
sll0489_37	87	12d	i	2
slr1174_12	8	12d	i	2
Entry382_43	171	12d	i	2
slr0038_26	62	12d	i	2
SyR8_67	7	12d	i	2
Entry1603_77	4	12d	i	2
sll0403_176	234	12d	i	2
Entry1394_71	24	12d	i	2
Entry1799_0	15	12d	i	2
slr0069_8	243	12d	i	2
sll0162_65	117	12d	i	2
slr1616_71	522	12d	i	2
Entry21_29	440	12d	i	2
slr1712_40	428	12d	i	2
Entry1085_43	277	12d	i	2
Entry1136_44	816	12d	i	2
Entry368_43	9	12d	i	2
ssl1972_46	2	12d	i	2
slr6103_40	6	12d	i	2
ssr8047_23	93	12d	i	2
Entry1054_1	180	12d	i	2
sll1638_53	406	12d	i	2
Entry785_50	69	12d	i	2
recQ_53	53	12d	i	2
cbiB_87	11	12d	i	2
sll1192_28	107	12d	i	2
sll0228_55	460	12d	i	2
pyrC2_13	14	12d	i	2
sll5066_46	317	12d	i	2
slr1936_97	147	12d	i	2
slr0495_6	21	12d	i	2
sll0608_18	186	12d	i	2
Entry140_24	234	12d	i	2
slr0521_32	2	12d	i	2
recJ_28	6	12d	i	2
Entry1613_26	228	12d	i	2
slr0770_57	18	12d	i	2
