,gene,reaction_id,reaction_name,reaction_reaction,LB_medium,EX_fru_e_EX_nh4_e,EX_succ_e_EX_nh4_e,EX_formate_e_EX_nh4_e
972,H16_B0223,NPPDO,2-nitropropane dioxygenase,dhnapthsul_c + o2_c --> h_c + hsulpob_c,0,0,0,0
973,H16_B1420,NTPPD7,2-nitropropane dioxygenase,12anthcd_c + o2_c --> carvnapc_c + 2.0 h_c,0,0,0,0
974,H16_B1420,12DHFD,"1,2-dihydroxyfluorene 1,1a-dioxygenase",12dhflu_c + o2_c --> h_c + hodhiyb2e_c,0,0,0,0
975,H16_B1420,NTPPD3,2-nitropropane dioxygenase,dchdchche_c + o2_c --> h_c + ohchtcht_c,0,0,0,0
976,H16_B1420,NTPPD9,2-nitropropane dioxygenase,3h2napth_c + o2_c --> cmcdopp_c + h_c,0,0,0,0
977,H16_B1420,34DHFD,"3,4-dihydroxyfluorene 4,4a-dioxygenase",34dhflu_c + o2_c --> h_c + hodhiybe_c,0,0,0,0
978,H16_B1420,NTPPD6,2-nitropropane dioxygenase,h_c + nadh_c + o2_c + phentrc_c --> c34dhphe_c + nad_c,0,0,0,0
979,H16_B1420,PROTCDp,"Protocatechuate 3,4-dioxygenase",34dhbz_c + 2.0 h_c + nadph_c + o2_c --> co2_c + h2o_c + nadp_c + thbn_c,0,0,0,0
980,H16_B1420,NTPPD5,2-nitropropane dioxygenase,h_c + nadh_c + o2_c + styrene_c --> nad_c + strcg_c,0,0,0,0
981,H16_B1420,NTPPD8,2-nitropropane dioxygenase,12anthcd_c + o2_c --> h_c + hnapoxen_c,0,0,0,0
982,H16_B1420,NTPPD2,2-nitropropane dioxygenase,23doddt_c + o2_c --> h_c + ohtchod_c,0,0,0,0
983,H16_B1420,PROTCD,"Protocatechuate 3,4-dioxygenase",34dhbz_c + 2.0 h_c + nadh_c + o2_c --> co2_c + h2o_c + nad_c + thbn_c,0,0,0,0
984,H16_B1420,NTPPD4,2-nitropropane dioxygenase,4sulcat_c + o2_c --> 3sulmc_c + 2.0 h_c,0,0,0,0
985,H16_B1420,NPPDO,2-nitropropane dioxygenase,dhnapthsul_c + o2_c --> h_c + hsulpob_c,0,0,0,0
986,H16_B0757,NTPPD7,2-nitropropane dioxygenase,12anthcd_c + o2_c --> carvnapc_c + 2.0 h_c,0,0,0,0
987,H16_B0757,12DHFD,"1,2-dihydroxyfluorene 1,1a-dioxygenase",12dhflu_c + o2_c --> h_c + hodhiyb2e_c,0,0,0,0
988,H16_B0757,NTPPD3,2-nitropropane dioxygenase,dchdchche_c + o2_c --> h_c + ohchtcht_c,0,0,0,0
989,H16_B0757,NTPPD9,2-nitropropane dioxygenase,3h2napth_c + o2_c --> cmcdopp_c + h_c,0,0,0,0
990,H16_B0757,34DHFD,"3,4-dihydroxyfluorene 4,4a-dioxygenase",34dhflu_c + o2_c --> h_c + hodhiybe_c,0,0,0,0
991,H16_B0757,NTPPD6,2-nitropropane dioxygenase,h_c + nadh_c + o2_c + phentrc_c --> c34dhphe_c + nad_c,0,0,0,0
992,H16_B0757,PROTCDp,"Protocatechuate 3,4-dioxygenase",34dhbz_c + 2.0 h_c + nadph_c + o2_c --> co2_c + h2o_c + nadp_c + thbn_c,0,0,0,0
993,H16_B0757,NTPPD5,2-nitropropane dioxygenase,h_c + nadh_c + o2_c + styrene_c --> nad_c + strcg_c,0,0,0,0
994,H16_B0757,NTPPD8,2-nitropropane dioxygenase,12anthcd_c + o2_c --> h_c + hnapoxen_c,0,0,0,0
995,H16_B0757,NTPPD2,2-nitropropane dioxygenase,23doddt_c + o2_c --> h_c + ohtchod_c,0,0,0,0
996,H16_B0757,PROTCD,"Protocatechuate 3,4-dioxygenase",34dhbz_c + 2.0 h_c + nadh_c + o2_c --> co2_c + h2o_c + nad_c + thbn_c,0,0,0,0
997,H16_B0757,NTPPD4,2-nitropropane dioxygenase,4sulcat_c + o2_c --> 3sulmc_c + 2.0 h_c,0,0,0,0
998,H16_B0757,NPPDO,2-nitropropane dioxygenase,dhnapthsul_c + o2_c --> h_c + hsulpob_c,0,0,0,0
999,H16_B1109,NTPPD7,2-nitropropane dioxygenase,12anthcd_c + o2_c --> carvnapc_c + 2.0 h_c,0,0,0,0
1000,H16_B1109,12DHFD,"1,2-dihydroxyfluorene 1,1a-dioxygenase",12dhflu_c + o2_c --> h_c + hodhiyb2e_c,0,0,0,0
1001,H16_B1109,NTPPD3,2-nitropropane dioxygenase,dchdchche_c + o2_c --> h_c + ohchtcht_c,0,0,0,0
1002,H16_B1109,NTPPD9,2-nitropropane dioxygenase,3h2napth_c + o2_c --> cmcdopp_c + h_c,0,0,0,0
1003,H16_B1109,34DHFD,"3,4-dihydroxyfluorene 4,4a-dioxygenase",34dhflu_c + o2_c --> h_c + hodhiybe_c,0,0,0,0
1004,H16_B1109,NTPPD6,2-nitropropane dioxygenase,h_c + nadh_c + o2_c + phentrc_c --> c34dhphe_c + nad_c,0,0,0,0
1005,H16_B1109,PROTCDp,"Protocatechuate 3,4-dioxygenase",34dhbz_c + 2.0 h_c + nadph_c + o2_c --> co2_c + h2o_c + nadp_c + thbn_c,0,0,0,0
1006,H16_B1109,NTPPD5,2-nitropropane dioxygenase,h_c + nadh_c + o2_c + styrene_c --> nad_c + strcg_c,0,0,0,0
1007,H16_B1109,NTPPD8,2-nitropropane dioxygenase,12anthcd_c + o2_c --> h_c + hnapoxen_c,0,0,0,0
1008,H16_B1109,NTPPD2,2-nitropropane dioxygenase,23doddt_c + o2_c --> h_c + ohtchod_c,0,0,0,0
1009,H16_B1109,PROTCD,"Protocatechuate 3,4-dioxygenase",34dhbz_c + 2.0 h_c + nadh_c + o2_c --> co2_c + h2o_c + nad_c + thbn_c,0,0,0,0
1010,H16_B1109,NTPPD4,2-nitropropane dioxygenase,4sulcat_c + o2_c --> 3sulmc_c + 2.0 h_c,0,0,0,0
1011,H16_B1109,NPPDO,2-nitropropane dioxygenase,dhnapthsul_c + o2_c --> h_c + hsulpob_c,0,0,0,0
1012,H16_B0226,UDPG4E1,UDP-glucose 4-epimerase,dtdpglu_c <=> dtdpgal_c,0,0,0,0
1013,H16_B0226,UDPG4E,UDP-glucose 4-epimerase,udpg_c <=> udpgal_c,0,0,0,0
1014,H16_B0283,UDPG4E1,UDP-glucose 4-epimerase,dtdpglu_c <=> dtdpgal_c,0,0,0,0
1015,H16_B0283,UDPG4E,UDP-glucose 4-epimerase,udpg_c <=> udpgal_c,0,0,0,0
1016,H16_A0315,G6PDA,Glucosamine-6-phosphate deaminase,gam6p_c + h2o_c --> f6p_c + nh4_c,0,0,0,0
1017,H16_A3276,PAPPT3,"Phospho-N-acetylmuramoyl-pentapeptide-transferase (meso-2,6-diaminopimelate)",udcpp_c + ugmda_c --> uagmda_c + ump_c,1,1,1,1
1018,H16_A1334,3HBD,3-hydroxybutyrate dehydrogenase,bhb_c + nad_c <=> acac_c + h_c + nadh_c,0,0,0,0
1019,H16_A1814,3HBD,3-hydroxybutyrate dehydrogenase,bhb_c + nad_c <=> acac_c + h_c + nadh_c,0,0,0,0
1020,H16_A2848,APRAUR,5-amino-6-(5-phosphoribosylamino)uracil reductase,5apru_c + h_c + nadph_c --> 5aprbu_c + nadp_c,1,1,1,1
1021,H16_A2848,DHPPRAP,Diaminohydroxyphos phoribosylaminopryrimidine deaminase (25drapp),25drapp_c + h2o_c + h_c --> 5apru_c + nh4_c,1,1,1,1
1022,H16_A3082,HMDPPK,6-hydroxymethyldihydropterin pyrophosphokinase,ahhmp_c + atp_c --> ahhmd_c + amp_c + h_c,0,0,0,0
1023,H16_A0136,PNTK,Pantothenate kinase,atp_c + pnto__R_c --> 4ppan_c + adp_c + h_c,1,1,1,1
1024,H16_A0136,PNTOK2,Pantothenate kinase,atp_c + pantcys_c --> 4ppcys_c + adp_c + h_c,1,1,1,1
1025,H16_A0136,PNTOK3,Pantothenate kinase,atp_c + ptth_c --> adp_c + h_c + pan4p_c,1,1,1,1
1026,H16_A1919,LCADi,Lactaldehyde dehydrogenase,h2o_c + lald__L_c + nad_c --> 2.0 h_c + lac__L_c + nadh_c,0,0,0,0
1027,H16_A2454,CBPS,Carbamoyl-phosphate synthase (glutamine-hydrolysing),2.0 atp_c + gln__L_c + h2o_c + hco3_c --> 2.0 adp_c + cbp_c + glu__L_c + 2.0 h_c + pi_c,0,1,1,1
1028,H16_A2452,CBPS,Carbamoyl-phosphate synthase (glutamine-hydrolysing),2.0 atp_c + gln__L_c + h2o_c + hco3_c --> 2.0 adp_c + cbp_c + glu__L_c + 2.0 h_c + pi_c,0,1,1,1
1029,H16_A3443,DAPDC,Diaminopimelate decarboxylase,26dap__M_c + h_c --> co2_c + lys__L_c,0,1,1,1
1030,H16_A0262,G1PACT,Glucosamine-1-phosphate N-acetyltransferase,accoa_c + gam1p_c --> acgam1p_c + coa_c + h_c,1,1,1,1
1031,H16_A0262,UAGDP,UDP-N-acetylglucosamine diphosphorylase,acgam1p_c + utp_c --> ppi_c + uacgam_c,1,1,1,1
1032,H16_A2896,CDPGD,"CDP-glucose 4,6-dehydratase",cdpglc_c --> cdp4dh6doglc_c + h2o_c,0,0,0,0
1033,H16_A0180,AMAOTr,Adenosylmethionine-8-amino-7-oxononanoate transaminase,8aonn_c + amet_c <=> amob_c + dann_c + h_c,0,0,0,0
1034,H16_B2123,AMAOTr,Adenosylmethionine-8-amino-7-oxononanoate transaminase,8aonn_c + amet_c <=> amob_c + dann_c + h_c,0,0,0,0
1035,H16_A2994,UPP3MT,Uroporphyrinogen methyltransferase,2.0 amet_c + uppg3_c --> 2.0 ahcys_c + dscl_c + h_c,0,0,0,0
1036,H16_B2285,UPP3MT,Uroporphyrinogen methyltransferase,2.0 amet_c + uppg3_c --> 2.0 ahcys_c + dscl_c + h_c,0,0,0,0
1037,H16_A2919,UPP3MT,Uroporphyrinogen methyltransferase,2.0 amet_c + uppg3_c --> 2.0 ahcys_c + dscl_c + h_c,0,0,0,0
1038,H16_B0508,DADH,D-Amino acid dehydrogenase,ala__D_c + fad_c + h2o_c + h_c --> fadh2_c + nh4_c + pyr_c,0,0,0,0
1039,H16_B0508,DAAD,D-Amino acid dehydrogenase,dphe_c + fad_c + h2o_c + h_c --> fadh2_c + nh4_c + phpyr_c,0,0,0,0
1040,H16_A0770,DADH,D-Amino acid dehydrogenase,ala__D_c + fad_c + h2o_c + h_c --> fadh2_c + nh4_c + pyr_c,0,0,0,0
1041,H16_A0770,DAAD,D-Amino acid dehydrogenase,dphe_c + fad_c + h2o_c + h_c --> fadh2_c + nh4_c + phpyr_c,0,0,0,0
1042,H16_B1893,DADH,D-Amino acid dehydrogenase,ala__D_c + fad_c + h2o_c + h_c --> fadh2_c + nh4_c + pyr_c,0,0,0,0
1043,H16_B1893,DAAD,D-Amino acid dehydrogenase,dphe_c + fad_c + h2o_c + h_c --> fadh2_c + nh4_c + phpyr_c,0,0,0,0
1044,H16_A0817,DADH,D-Amino acid dehydrogenase,ala__D_c + fad_c + h2o_c + h_c --> fadh2_c + nh4_c + pyr_c,0,0,0,0
1045,H16_A0817,DAAD,D-Amino acid dehydrogenase,dphe_c + fad_c + h2o_c + h_c --> fadh2_c + nh4_c + phpyr_c,0,0,0,0
1046,H16_A1505,DADH,D-Amino acid dehydrogenase,ala__D_c + fad_c + h2o_c + h_c --> fadh2_c + nh4_c + pyr_c,0,0,0,0
1047,H16_A1505,DAAD,D-Amino acid dehydrogenase,dphe_c + fad_c + h2o_c + h_c --> fadh2_c + nh4_c + phpyr_c,0,0,0,0
1048,H16_A0915,PRGCS,Phosphoribosylglycin amide synthase,atp_c + gly_c + pram_c <=> adp_c + gar_c + h_c + pi_c,1,1,1,1
1049,H16_A1332,OCOAT1m,3-oxoacid CoA-transferase,acac_c + succoa_c <=> aacoa_c + succ_c,0,0,0,0
1050,H16_A1331,OCOAT1m,3-oxoacid CoA-transferase,acac_c + succoa_c <=> aacoa_c + succ_c,0,0,0,0
1051,H16_A0918,UPPRT,Uracil phosphoribosyltransferase,prpp_c + ura_c --> h_c + ppi_c + ump_c,0,0,0,0
1052,H16_A2914,UPPRT,Uracil phosphoribosyltransferase,prpp_c + ura_c --> h_c + ppi_c + ump_c,0,0,0,0
1053,H16_A3091,LDHm,D-lactate dehydrogenase,lac__D_c + q8_c --> pyr_c + q8h2_c,0,0,0,0
1054,H16_A3711,PPCK,Phosphoenolpyruvate carboxykinase,atp_c + h_c + oaa_c --> adp_c + co2_c + pep_c,0,0,0,0
1055,H16_A1564,ACTF5,Acetyltransferase,3h5ohcoa_c + coa_c --> 3hbcoa_c + accoa_c,0,0,0,0
1056,H16_A1564,ACTF4,Acetyltransferase,3opimcoa_c + coa_c --> accoa_c + gcoa_c,0,0,0,0
1057,H16_A1564,THIOLS,Thiolase,coa_c + napomsuccoa_c --> 2naptcoa_c + succoa_c,0,0,0,0
1058,H16_A1564,ACTF3,Acetyltransferase,gly_c + phaccoa_c --> coa_c + h_c + phacgly_c,0,0,0,0
1059,H16_A1564,ACTF2,Acetyltransferase,4hpheacoa_c + gly_c --> coa_c + h_c + hpa4gly_c,0,0,0,0
1060,H16_A3093,ACTF5,Acetyltransferase,3h5ohcoa_c + coa_c --> 3hbcoa_c + accoa_c,0,0,0,0
1061,H16_A3093,ACTF4,Acetyltransferase,3opimcoa_c + coa_c --> accoa_c + gcoa_c,0,0,0,0
1062,H16_A3093,THIOLS,Thiolase,coa_c + napomsuccoa_c --> 2naptcoa_c + succoa_c,0,0,0,0
1063,H16_A3093,ACTF3,Acetyltransferase,gly_c + phaccoa_c --> coa_c + h_c + phacgly_c,0,0,0,0
1064,H16_A3093,ACTF2,Acetyltransferase,4hpheacoa_c + gly_c --> coa_c + h_c + hpa4gly_c,0,0,0,0
1065,H16_A1802,ACTF5,Acetyltransferase,3h5ohcoa_c + coa_c --> 3hbcoa_c + accoa_c,0,0,0,0
1066,H16_A1802,ACTF4,Acetyltransferase,3opimcoa_c + coa_c --> accoa_c + gcoa_c,0,0,0,0
1067,H16_A1802,THIOLS,Thiolase,coa_c + napomsuccoa_c --> 2naptcoa_c + succoa_c,0,0,0,0
1068,H16_A1802,ACTF3,Acetyltransferase,gly_c + phaccoa_c --> coa_c + h_c + phacgly_c,0,0,0,0
1069,H16_A1802,ACTF2,Acetyltransferase,4hpheacoa_c + gly_c --> coa_c + h_c + hpa4gly_c,0,0,0,0
1070,H16_A0240,ACTF5,Acetyltransferase,3h5ohcoa_c + coa_c --> 3hbcoa_c + accoa_c,0,0,0,0
1071,H16_A0240,ACTF4,Acetyltransferase,3opimcoa_c + coa_c --> accoa_c + gcoa_c,0,0,0,0
1072,H16_A0240,THIOLS,Thiolase,coa_c + napomsuccoa_c --> 2naptcoa_c + succoa_c,0,0,0,0
1073,H16_A0240,ACTF3,Acetyltransferase,gly_c + phaccoa_c --> coa_c + h_c + phacgly_c,0,0,0,0
1074,H16_A0240,ACTF2,Acetyltransferase,4hpheacoa_c + gly_c --> coa_c + h_c + hpa4gly_c,0,0,0,0
1075,H16_A0039,ACTF5,Acetyltransferase,3h5ohcoa_c + coa_c --> 3hbcoa_c + accoa_c,0,0,0,0
1076,H16_A0039,ACTF4,Acetyltransferase,3opimcoa_c + coa_c --> accoa_c + gcoa_c,0,0,0,0
1077,H16_A0039,THIOLS,Thiolase,coa_c + napomsuccoa_c --> 2naptcoa_c + succoa_c,0,0,0,0
1078,H16_A0039,ACTF3,Acetyltransferase,gly_c + phaccoa_c --> coa_c + h_c + phacgly_c,0,0,0,0
1079,H16_A0039,ACTF2,Acetyltransferase,4hpheacoa_c + gly_c --> coa_c + h_c + hpa4gly_c,0,0,0,0
1080,H16_B0032,ACTF5,Acetyltransferase,3h5ohcoa_c + coa_c --> 3hbcoa_c + accoa_c,0,0,0,0
1081,H16_B0032,ACTF4,Acetyltransferase,3opimcoa_c + coa_c --> accoa_c + gcoa_c,0,0,0,0
1082,H16_B0032,THIOLS,Thiolase,coa_c + napomsuccoa_c --> 2naptcoa_c + succoa_c,0,0,0,0
1083,H16_B0032,ACTF3,Acetyltransferase,gly_c + phaccoa_c --> coa_c + h_c + phacgly_c,0,0,0,0
1084,H16_B0032,ACTF2,Acetyltransferase,4hpheacoa_c + gly_c --> coa_c + h_c + hpa4gly_c,0,0,0,0
1085,H16_B1663,ACTF5,Acetyltransferase,3h5ohcoa_c + coa_c --> 3hbcoa_c + accoa_c,0,0,0,0
1086,H16_B1663,ACTF4,Acetyltransferase,3opimcoa_c + coa_c --> accoa_c + gcoa_c,0,0,0,0
1087,H16_B1663,THIOLS,Thiolase,coa_c + napomsuccoa_c --> 2naptcoa_c + succoa_c,0,0,0,0
1088,H16_B1663,ACTF3,Acetyltransferase,gly_c + phaccoa_c --> coa_c + h_c + phacgly_c,0,0,0,0
1089,H16_B1663,ACTF2,Acetyltransferase,4hpheacoa_c + gly_c --> coa_c + h_c + hpa4gly_c,0,0,0,0
1090,H16_B1292,ACTF5,Acetyltransferase,3h5ohcoa_c + coa_c --> 3hbcoa_c + accoa_c,0,0,0,0
1091,H16_B1292,ACTF4,Acetyltransferase,3opimcoa_c + coa_c --> accoa_c + gcoa_c,0,0,0,0
1092,H16_B1292,THIOLS,Thiolase,coa_c + napomsuccoa_c --> 2naptcoa_c + succoa_c,0,0,0,0
1093,H16_B1292,ACTF3,Acetyltransferase,gly_c + phaccoa_c --> coa_c + h_c + phacgly_c,0,0,0,0
1094,H16_B1292,ACTF2,Acetyltransferase,4hpheacoa_c + gly_c --> coa_c + h_c + hpa4gly_c,0,0,0,0
1095,H16_B2397,ACTF5,Acetyltransferase,3h5ohcoa_c + coa_c --> 3hbcoa_c + accoa_c,0,0,0,0
1096,H16_B2397,ACTF4,Acetyltransferase,3opimcoa_c + coa_c --> accoa_c + gcoa_c,0,0,0,0
1097,H16_B2397,THIOLS,Thiolase,coa_c + napomsuccoa_c --> 2naptcoa_c + succoa_c,0,0,0,0
1098,H16_B2397,ACTF3,Acetyltransferase,gly_c + phaccoa_c --> coa_c + h_c + phacgly_c,0,0,0,0
1099,H16_B2397,ACTF2,Acetyltransferase,4hpheacoa_c + gly_c --> coa_c + h_c + hpa4gly_c,0,0,0,0
1100,H16_B0021,ACTF5,Acetyltransferase,3h5ohcoa_c + coa_c --> 3hbcoa_c + accoa_c,0,0,0,0
1101,H16_B0021,ACTF4,Acetyltransferase,3opimcoa_c + coa_c --> accoa_c + gcoa_c,0,0,0,0
1102,H16_B0021,THIOLS,Thiolase,coa_c + napomsuccoa_c --> 2naptcoa_c + succoa_c,0,0,0,0
1103,H16_B0021,ACTF3,Acetyltransferase,gly_c + phaccoa_c --> coa_c + h_c + phacgly_c,0,0,0,0
1104,H16_B0021,ACTF2,Acetyltransferase,4hpheacoa_c + gly_c --> coa_c + h_c + hpa4gly_c,0,0,0,0
1105,H16_B0018,ACTF5,Acetyltransferase,3h5ohcoa_c + coa_c --> 3hbcoa_c + accoa_c,0,0,0,0
1106,H16_B0018,ACTF4,Acetyltransferase,3opimcoa_c + coa_c --> accoa_c + gcoa_c,0,0,0,0
1107,H16_B0018,THIOLS,Thiolase,coa_c + napomsuccoa_c --> 2naptcoa_c + succoa_c,0,0,0,0
1108,H16_B0018,ACTF3,Acetyltransferase,gly_c + phaccoa_c --> coa_c + h_c + phacgly_c,0,0,0,0
1109,H16_B0018,ACTF2,Acetyltransferase,4hpheacoa_c + gly_c --> coa_c + h_c + hpa4gly_c,0,0,0,0
1110,H16_A2759,ACTF5,Acetyltransferase,3h5ohcoa_c + coa_c --> 3hbcoa_c + accoa_c,0,0,0,0
1111,H16_A2759,ACTF4,Acetyltransferase,3opimcoa_c + coa_c --> accoa_c + gcoa_c,0,0,0,0
1112,H16_A2759,THIOLS,Thiolase,coa_c + napomsuccoa_c --> 2naptcoa_c + succoa_c,0,0,0,0
1113,H16_A2759,ACTF3,Acetyltransferase,gly_c + phaccoa_c --> coa_c + h_c + phacgly_c,0,0,0,0
1114,H16_A2759,ACTF2,Acetyltransferase,4hpheacoa_c + gly_c --> coa_c + h_c + hpa4gly_c,0,0,0,0
1115,H16_B1407,ACTF5,Acetyltransferase,3h5ohcoa_c + coa_c --> 3hbcoa_c + accoa_c,0,0,0,0
1116,H16_B1407,ACTF4,Acetyltransferase,3opimcoa_c + coa_c --> accoa_c + gcoa_c,0,0,0,0
1117,H16_B1407,THIOLS,Thiolase,coa_c + napomsuccoa_c --> 2naptcoa_c + succoa_c,0,0,0,0
1118,H16_B1407,ACTF3,Acetyltransferase,gly_c + phaccoa_c --> coa_c + h_c + phacgly_c,0,0,0,0
1119,H16_B1407,ACTF2,Acetyltransferase,4hpheacoa_c + gly_c --> coa_c + h_c + hpa4gly_c,0,0,0,0
1120,H16_A1683,ACTF5,Acetyltransferase,3h5ohcoa_c + coa_c --> 3hbcoa_c + accoa_c,0,0,0,0
1121,H16_A1683,ACTF4,Acetyltransferase,3opimcoa_c + coa_c --> accoa_c + gcoa_c,0,0,0,0
1122,H16_A1683,THIOLS,Thiolase,coa_c + napomsuccoa_c --> 2naptcoa_c + succoa_c,0,0,0,0
1123,H16_A1683,ACTF3,Acetyltransferase,gly_c + phaccoa_c --> coa_c + h_c + phacgly_c,0,0,0,0
1124,H16_A1683,ACTF2,Acetyltransferase,4hpheacoa_c + gly_c --> coa_c + h_c + hpa4gly_c,0,0,0,0
1125,H16_A3529,ACTF5,Acetyltransferase,3h5ohcoa_c + coa_c --> 3hbcoa_c + accoa_c,0,0,0,0
1126,H16_A3529,ACTF4,Acetyltransferase,3opimcoa_c + coa_c --> accoa_c + gcoa_c,0,0,0,0
1127,H16_A3529,THIOLS,Thiolase,coa_c + napomsuccoa_c --> 2naptcoa_c + succoa_c,0,0,0,0
1128,H16_A3529,ACTF3,Acetyltransferase,gly_c + phaccoa_c --> coa_c + h_c + phacgly_c,0,0,0,0
1129,H16_A3529,ACTF2,Acetyltransferase,4hpheacoa_c + gly_c --> coa_c + h_c + hpa4gly_c,0,0,0,0
1130,H16_A1315,ACTF5,Acetyltransferase,3h5ohcoa_c + coa_c --> 3hbcoa_c + accoa_c,0,0,0,0
1131,H16_A1315,ACTF4,Acetyltransferase,3opimcoa_c + coa_c --> accoa_c + gcoa_c,0,0,0,0
1132,H16_A1315,THIOLS,Thiolase,coa_c + napomsuccoa_c --> 2naptcoa_c + succoa_c,0,0,0,0
1133,H16_A1315,ACTF3,Acetyltransferase,gly_c + phaccoa_c --> coa_c + h_c + phacgly_c,0,0,0,0
1134,H16_A1315,ACTF2,Acetyltransferase,4hpheacoa_c + gly_c --> coa_c + h_c + hpa4gly_c,0,0,0,0
1135,H16_A3071,ACTF5,Acetyltransferase,3h5ohcoa_c + coa_c --> 3hbcoa_c + accoa_c,0,0,0,0
1136,H16_A3071,ACTF4,Acetyltransferase,3opimcoa_c + coa_c --> accoa_c + gcoa_c,0,0,0,0
1137,H16_A3071,THIOLS,Thiolase,coa_c + napomsuccoa_c --> 2naptcoa_c + succoa_c,0,0,0,0
1138,H16_A3071,ACTF3,Acetyltransferase,gly_c + phaccoa_c --> coa_c + h_c + phacgly_c,0,0,0,0
1139,H16_A3071,ACTF2,Acetyltransferase,4hpheacoa_c + gly_c --> coa_c + h_c + hpa4gly_c,0,0,0,0
1140,H16_A3221,ACTF5,Acetyltransferase,3h5ohcoa_c + coa_c --> 3hbcoa_c + accoa_c,0,0,0,0
1141,H16_A3221,ACTF4,Acetyltransferase,3opimcoa_c + coa_c --> accoa_c + gcoa_c,0,0,0,0
1142,H16_A3221,THIOLS,Thiolase,coa_c + napomsuccoa_c --> 2naptcoa_c + succoa_c,0,0,0,0
1143,H16_A3221,ACTF3,Acetyltransferase,gly_c + phaccoa_c --> coa_c + h_c + phacgly_c,0,0,0,0
1144,H16_A3221,ACTF2,Acetyltransferase,4hpheacoa_c + gly_c --> coa_c + h_c + hpa4gly_c,0,0,0,0
1145,H16_A0269,ACTF5,Acetyltransferase,3h5ohcoa_c + coa_c --> 3hbcoa_c + accoa_c,0,0,0,0
1146,H16_A0269,ACTF4,Acetyltransferase,3opimcoa_c + coa_c --> accoa_c + gcoa_c,0,0,0,0
1147,H16_A0269,THIOLS,Thiolase,coa_c + napomsuccoa_c --> 2naptcoa_c + succoa_c,0,0,0,0
1148,H16_A0269,ACTF3,Acetyltransferase,gly_c + phaccoa_c --> coa_c + h_c + phacgly_c,0,0,0,0
1149,H16_A0269,ACTF2,Acetyltransferase,4hpheacoa_c + gly_c --> coa_c + h_c + hpa4gly_c,0,0,0,0
1150,H16_B0219,ACTF5,Acetyltransferase,3h5ohcoa_c + coa_c --> 3hbcoa_c + accoa_c,0,0,0,0
1151,H16_B0219,ACTF4,Acetyltransferase,3opimcoa_c + coa_c --> accoa_c + gcoa_c,0,0,0,0
1152,H16_B0219,THIOLS,Thiolase,coa_c + napomsuccoa_c --> 2naptcoa_c + succoa_c,0,0,0,0
1153,H16_B0219,ACTF3,Acetyltransferase,gly_c + phaccoa_c --> coa_c + h_c + phacgly_c,0,0,0,0
1154,H16_B0219,ACTF2,Acetyltransferase,4hpheacoa_c + gly_c --> coa_c + h_c + hpa4gly_c,0,0,0,0
1155,H16_A0699,ACTF5,Acetyltransferase,3h5ohcoa_c + coa_c --> 3hbcoa_c + accoa_c,0,0,0,0
1156,H16_A0699,ACTF4,Acetyltransferase,3opimcoa_c + coa_c --> accoa_c + gcoa_c,0,0,0,0
1157,H16_A0699,THIOLS,Thiolase,coa_c + napomsuccoa_c --> 2naptcoa_c + succoa_c,0,0,0,0
1158,H16_A0699,ACTF3,Acetyltransferase,gly_c + phaccoa_c --> coa_c + h_c + phacgly_c,0,0,0,0
1159,H16_A0699,ACTF2,Acetyltransferase,4hpheacoa_c + gly_c --> coa_c + h_c + hpa4gly_c,0,0,0,0
1160,H16_B1278,ACTF5,Acetyltransferase,3h5ohcoa_c + coa_c --> 3hbcoa_c + accoa_c,0,0,0,0
1161,H16_B1278,ACTF4,Acetyltransferase,3opimcoa_c + coa_c --> accoa_c + gcoa_c,0,0,0,0
1162,H16_B1278,THIOLS,Thiolase,coa_c + napomsuccoa_c --> 2naptcoa_c + succoa_c,0,0,0,0
1163,H16_B1278,ACTF3,Acetyltransferase,gly_c + phaccoa_c --> coa_c + h_c + phacgly_c,0,0,0,0
1164,H16_B1278,ACTF2,Acetyltransferase,4hpheacoa_c + gly_c --> coa_c + h_c + hpa4gly_c,0,0,0,0
1165,H16_A3586,ACTF5,Acetyltransferase,3h5ohcoa_c + coa_c --> 3hbcoa_c + accoa_c,0,0,0,0
1166,H16_A3586,ACTF4,Acetyltransferase,3opimcoa_c + coa_c --> accoa_c + gcoa_c,0,0,0,0
1167,H16_A3586,THIOLS,Thiolase,coa_c + napomsuccoa_c --> 2naptcoa_c + succoa_c,0,0,0,0
1168,H16_A3586,ACTF3,Acetyltransferase,gly_c + phaccoa_c --> coa_c + h_c + phacgly_c,0,0,0,0
1169,H16_A3586,ACTF2,Acetyltransferase,4hpheacoa_c + gly_c --> coa_c + h_c + hpa4gly_c,0,0,0,0
1170,H16_B1899,ACTF5,Acetyltransferase,3h5ohcoa_c + coa_c --> 3hbcoa_c + accoa_c,0,0,0,0
1171,H16_B1899,ACTF4,Acetyltransferase,3opimcoa_c + coa_c --> accoa_c + gcoa_c,0,0,0,0
1172,H16_B1899,THIOLS,Thiolase,coa_c + napomsuccoa_c --> 2naptcoa_c + succoa_c,0,0,0,0
1173,H16_B1899,ACTF3,Acetyltransferase,gly_c + phaccoa_c --> coa_c + h_c + phacgly_c,0,0,0,0
1174,H16_B1899,ACTF2,Acetyltransferase,4hpheacoa_c + gly_c --> coa_c + h_c + hpa4gly_c,0,0,0,0
