raw,val,sensor,date,time,type,delta_c,gas_idx,exp_id,block,mu,channel,flow_rate [ml/min],flow [ml/min],strain,condition,c_Frc [g/l],c_NH4Cl [g/l]
94,89,4,2019-07-21,2019-07-21 12:38:02,CO2,89,0,1,1,0.05,4,80,0.0178,PHB-,fructose,0.5,1
20900,19580,1,2019-07-21,2019-07-21 12:38:02,O2,-113.5,2,1,1,0.05,3,80,-0.0227,PHB-,fructose,0.5,1
132,146,1,2019-07-21,2019-07-21 12:39:01,CO2,146,0,1,1,0.05,1,80,0.0292,PHB+,fructose,0.5,1
110,111,3,2019-07-21,2019-07-21 12:39:01,CO2,111,0,1,1,0.05,3,80,0.0222,PHB-,fructose,0.5,1
65,62,2,2019-07-21,2019-07-21 12:39:01,CO2,62,0,1,1,0.05,2,80,0.0124,PHB+,fructose,0.5,1
95,97,4,2019-07-21,2019-07-21 12:39:01,CO2,97,0,1,1,0.05,4,80,0.0194,PHB-,fructose,0.5,1
20890,19570,1,2019-07-21,2019-07-21 12:39:01,O2,-123.5,2,1,1,0.05,3,80,-0.0247,PHB-,fructose,0.5,1
132,121,1,2019-07-21,2019-07-21 12:40:01,CO2,121,0,1,1,0.05,1,80,0.0242,PHB+,fructose,0.5,1
112,110,3,2019-07-21,2019-07-21 12:40:01,CO2,110,0,1,1,0.05,3,80,0.022,PHB-,fructose,0.5,1
65,65,2,2019-07-21,2019-07-21 12:40:01,CO2,65,0,1,1,0.05,2,80,0.013,PHB+,fructose,0.5,1
95,97,4,2019-07-21,2019-07-21 12:40:01,CO2,97,0,1,1,0.05,4,80,0.0194,PHB-,fructose,0.5,1
20890,19570,1,2019-07-21,2019-07-21 12:40:01,O2,-123.5,2,1,1,0.05,3,80,-0.0247,PHB-,fructose,0.5,1
131,141,1,2019-07-21,2019-07-21 12:41:02,CO2,141,0,1,1,0.05,1,80,0.0282,PHB+,fructose,0.5,1
114,115,3,2019-07-21,2019-07-21 12:41:02,CO2,115,0,1,1,0.05,3,80,0.023,PHB-,fructose,0.5,1
66,62,2,2019-07-21,2019-07-21 12:41:02,CO2,62,0,1,1,0.05,2,80,0.0124,PHB+,fructose,0.5,1
93,96,4,2019-07-21,2019-07-21 12:41:02,CO2,96,0,1,1,0.05,4,80,0.0192,PHB-,fructose,0.5,1
20900,19580,1,2019-07-21,2019-07-21 12:41:02,O2,-113.5,2,1,1,0.05,3,80,-0.0227,PHB-,fructose,0.5,1
130,124,1,2019-07-21,2019-07-21 12:42:01,CO2,124,0,1,1,0.05,1,80,0.0248,PHB+,fructose,0.5,1
114,119,3,2019-07-21,2019-07-21 12:42:01,CO2,119,0,1,1,0.05,3,80,0.0238,PHB-,fructose,0.5,1
65,67,2,2019-07-21,2019-07-21 12:42:01,CO2,67,0,1,1,0.05,2,80,0.0134,PHB+,fructose,0.5,1
94,91,4,2019-07-21,2019-07-21 12:42:01,CO2,91,0,1,1,0.05,4,80,0.0182,PHB-,fructose,0.5,1
20890,19570,1,2019-07-21,2019-07-21 12:42:01,O2,-123.5,2,1,1,0.05,3,80,-0.0247,PHB-,fructose,0.5,1
131,136,1,2019-07-21,2019-07-21 12:43:01,CO2,136,0,1,1,0.05,1,80,0.0272,PHB+,fructose,0.5,1
114,113,3,2019-07-21,2019-07-21 12:43:01,CO2,113,0,1,1,0.05,3,80,0.0226,PHB-,fructose,0.5,1
64,63,2,2019-07-21,2019-07-21 12:43:01,CO2,63,0,1,1,0.05,2,80,0.0126,PHB+,fructose,0.5,1
91,95,4,2019-07-21,2019-07-21 12:43:02,CO2,95,0,1,1,0.05,4,80,0.019,PHB-,fructose,0.5,1
20890,19570,1,2019-07-21,2019-07-21 12:43:02,O2,-123.5,2,1,1,0.05,3,80,-0.0247,PHB-,fructose,0.5,1
130,122,1,2019-07-21,2019-07-21 12:44:01,CO2,122,0,1,1,0.05,1,80,0.0244,PHB+,fructose,0.5,1
114,116,3,2019-07-21,2019-07-21 12:44:01,CO2,116,0,1,1,0.05,3,80,0.0232,PHB-,fructose,0.5,1
65,65,2,2019-07-21,2019-07-21 12:44:01,CO2,65,0,1,1,0.05,2,80,0.013,PHB+,fructose,0.5,1
91,91,4,2019-07-21,2019-07-21 12:44:01,CO2,91,0,1,1,0.05,4,80,0.0182,PHB-,fructose,0.5,1
20890,19570,1,2019-07-21,2019-07-21 12:44:01,O2,-123.5,2,1,1,0.05,3,80,-0.0247,PHB-,fructose,0.5,1
134,142,1,2019-07-21,2019-07-21 12:45:01,CO2,142,0,1,1,0.05,1,80,0.0284,PHB+,fructose,0.5,1
114,114,3,2019-07-21,2019-07-21 12:45:01,CO2,114,0,1,1,0.05,3,80,0.0228,PHB-,fructose,0.5,1
64,61,2,2019-07-21,2019-07-21 12:45:01,CO2,61,0,1,1,0.05,2,80,0.0122,PHB+,fructose,0.5,1
89,89,4,2019-07-21,2019-07-21 12:45:01,CO2,89,0,1,1,0.05,4,80,0.0178,PHB-,fructose,0.5,1
20890,19570,1,2019-07-21,2019-07-21 12:45:01,O2,-123.5,2,1,1,0.05,3,80,-0.0247,PHB-,fructose,0.5,1
132,132,1,2019-07-21,2019-07-21 12:46:02,CO2,132,0,1,1,0.05,1,80,0.0264,PHB+,fructose,0.5,1
110,115,3,2019-07-21,2019-07-21 12:46:02,CO2,115,0,1,1,0.05,3,80,0.023,PHB-,fructose,0.5,1
65,65,2,2019-07-21,2019-07-21 12:46:02,CO2,65,0,1,1,0.05,2,80,0.013,PHB+,fructose,0.5,1
92,95,4,2019-07-21,2019-07-21 12:46:02,CO2,95,0,1,1,0.05,4,80,0.019,PHB-,fructose,0.5,1
20890,19570,1,2019-07-21,2019-07-21 12:46:02,O2,-123.5,2,1,1,0.05,3,80,-0.0247,PHB-,fructose,0.5,1
134,135,1,2019-07-21,2019-07-21 12:47:01,CO2,135,0,1,1,0.05,1,80,0.027,PHB+,fructose,0.5,1
112,113,3,2019-07-21,2019-07-21 12:47:01,CO2,113,0,1,1,0.05,3,80,0.0226,PHB-,fructose,0.5,1
67,69,2,2019-07-21,2019-07-21 12:47:01,CO2,69,0,1,1,0.05,2,80,0.0138,PHB+,fructose,0.5,1
93,93,4,2019-07-21,2019-07-21 12:47:01,CO2,93,0,1,1,0.05,4,80,0.0186,PHB-,fructose,0.5,1
20880,19560,1,2019-07-21,2019-07-21 12:47:01,O2,-133.5,2,1,1,0.05,3,80,-0.0267,PHB-,fructose,0.5,1
136,149,1,2019-07-21,2019-07-21 12:48:01,CO2,149,0,1,1,0.05,1,80,0.0298,PHB+,fructose,0.5,1
110,108,3,2019-07-21,2019-07-21 12:48:01,CO2,108,0,1,1,0.05,3,80,0.0216,PHB-,fructose,0.5,1
68,77,2,2019-07-21,2019-07-21 12:48:01,CO2,77,0,1,1,0.05,2,80,0.0154,PHB+,fructose,0.5,1
95,97,4,2019-07-21,2019-07-21 12:48:01,CO2,97,0,1,1,0.05,4,80,0.0194,PHB-,fructose,0.5,1
20880,19560,1,2019-07-21,2019-07-21 12:48:02,O2,-133.5,2,1,1,0.05,3,80,-0.0267,PHB-,fructose,0.5,1
131,123,1,2019-07-21,2019-07-21 12:49:01,CO2,123,0,1,1,0.05,1,80,0.0246,PHB+,fructose,0.5,1
110,110,3,2019-07-21,2019-07-21 12:49:01,CO2,110,0,1,1,0.05,3,80,0.022,PHB-,fructose,0.5,1
63,62,2,2019-07-21,2019-07-21 12:49:01,CO2,62,0,1,1,0.05,2,80,0.0124,PHB+,fructose,0.5,1
95,95,4,2019-07-21,2019-07-21 12:49:01,CO2,95,0,1,1,0.05,4,80,0.019,PHB-,fructose,0.5,1
20880,19560,1,2019-07-21,2019-07-21 12:49:01,O2,-133.5,2,1,1,0.05,3,80,-0.0267,PHB-,fructose,0.5,1
132,133,1,2019-07-21,2019-07-21 12:50:01,CO2,133,0,1,1,0.05,1,80,0.0266,PHB+,fructose,0.5,1
112,117,3,2019-07-21,2019-07-21 12:50:01,CO2,117,0,1,1,0.05,3,80,0.0234,PHB-,fructose,0.5,1
65,62,2,2019-07-21,2019-07-21 12:50:01,CO2,62,0,1,1,0.05,2,80,0.0124,PHB+,fructose,0.5,1
95,96,4,2019-07-21,2019-07-21 12:50:01,CO2,96,0,1,1,0.05,4,80,0.0192,PHB-,fructose,0.5,1
130,121,1,2019-07-21,2019-07-21 12:51:01,CO2,121,0,1,1,0.05,1,80,0.0242,PHB+,fructose,0.5,1
112,110,3,2019-07-21,2019-07-21 12:51:01,CO2,110,0,1,1,0.05,3,80,0.022,PHB-,fructose,0.5,1
65,68,2,2019-07-21,2019-07-21 12:51:01,CO2,68,0,1,1,0.05,2,80,0.0136,PHB+,fructose,0.5,1
92,96,4,2019-07-21,2019-07-21 12:51:02,CO2,96,0,1,1,0.05,4,80,0.0192,PHB-,fructose,0.5,1
131,119,1,2019-07-21,2019-07-21 12:52:01,CO2,119,0,1,1,0.05,1,80,0.0238,PHB+,fructose,0.5,1
114,118,3,2019-07-21,2019-07-21 12:52:01,CO2,118,0,1,1,0.05,3,80,0.0236,PHB-,fructose,0.5,1
67,72,2,2019-07-21,2019-07-21 12:52:01,CO2,72,0,1,1,0.05,2,80,0.0144,PHB+,fructose,0.5,1
94,87,4,2019-07-21,2019-07-21 12:52:01,CO2,87,0,1,1,0.05,4,80,0.0174,PHB-,fructose,0.5,1
129,127,1,2019-07-21,2019-07-21 12:53:01,CO2,127,0,1,1,0.05,1,80,0.0254,PHB+,fructose,0.5,1
113,114,3,2019-07-21,2019-07-21 12:53:01,CO2,114,0,1,1,0.05,3,80,0.0228,PHB-,fructose,0.5,1
67,62,2,2019-07-21,2019-07-21 12:53:01,CO2,62,0,1,1,0.05,2,80,0.0124,PHB+,fructose,0.5,1
93,85,4,2019-07-21,2019-07-21 12:53:01,CO2,85,0,1,1,0.05,4,80,0.017,PHB-,fructose,0.5,1
128,122,1,2019-07-21,2019-07-21 12:54:01,CO2,122,0,1,1,0.05,1,80,0.0244,PHB+,fructose,0.5,1
110,103,3,2019-07-21,2019-07-21 12:54:02,CO2,103,0,1,1,0.05,3,80,0.0206,PHB-,fructose,0.5,1
68,70,2,2019-07-21,2019-07-21 12:54:02,CO2,70,0,1,1,0.05,2,80,0.014,PHB+,fructose,0.5,1
93,97,4,2019-07-21,2019-07-21 12:54:02,CO2,97,0,1,1,0.05,4,80,0.0194,PHB-,fructose,0.5,1
132,125,1,2019-07-21,2019-07-21 12:55:01,CO2,125,0,1,1,0.05,1,80,0.025,PHB+,fructose,0.5,1
114,111,3,2019-07-21,2019-07-21 12:55:01,CO2,111,0,1,1,0.05,3,80,0.0222,PHB-,fructose,0.5,1
65,63,2,2019-07-21,2019-07-21 12:55:01,CO2,63,0,1,1,0.05,2,80,0.0126,PHB+,fructose,0.5,1
94,87,4,2019-07-21,2019-07-21 12:55:01,CO2,87,0,1,1,0.05,4,80,0.0174,PHB-,fructose,0.5,1
20960,19640,1,2019-07-21,2019-07-21 12:55:01,O2,-53.5,3,1,1,0.05,4,80,-0.0107,PHB-,fructose,0.5,1
132,140,1,2019-07-21,2019-07-21 12:56:01,CO2,140,0,1,1,0.05,1,80,0.028,PHB+,fructose,0.5,1
114,125,3,2019-07-21,2019-07-21 12:56:01,CO2,125,0,1,1,0.05,3,80,0.025,PHB-,fructose,0.5,1
66,69,2,2019-07-21,2019-07-21 12:56:01,CO2,69,0,1,1,0.05,2,80,0.0138,PHB+,fructose,0.5,1
93,98,4,2019-07-21,2019-07-21 12:56:01,CO2,98,0,1,1,0.05,4,80,0.0196,PHB-,fructose,0.5,1
20970,19650,1,2019-07-21,2019-07-21 12:56:01,O2,-43.5,3,1,1,0.05,4,80,-0.0087,PHB-,fructose,0.5,1
130,134,1,2019-07-21,2019-07-21 12:57:02,CO2,134,0,1,1,0.05,1,80,0.0268,PHB+,fructose,0.5,1
110,108,3,2019-07-21,2019-07-21 12:57:02,CO2,108,0,1,1,0.05,3,80,0.0216,PHB-,fructose,0.5,1
64,60,2,2019-07-21,2019-07-21 12:57:02,CO2,60,0,1,1,0.05,2,80,0.012,PHB+,fructose,0.5,1
93,92,4,2019-07-21,2019-07-21 12:57:02,CO2,92,0,1,1,0.05,4,80,0.0184,PHB-,fructose,0.5,1
20970,19650,1,2019-07-21,2019-07-21 12:57:02,O2,-43.5,3,1,1,0.05,4,80,-0.0087,PHB-,fructose,0.5,1
129,118,1,2019-07-21,2019-07-21 12:58:01,CO2,118,0,1,1,0.05,1,80,0.0236,PHB+,fructose,0.5,1
111,112,3,2019-07-21,2019-07-21 12:58:01,CO2,112,0,1,1,0.05,3,80,0.0224,PHB-,fructose,0.5,1
65,65,2,2019-07-21,2019-07-21 12:58:01,CO2,65,0,1,1,0.05,2,80,0.013,PHB+,fructose,0.5,1
92,94,4,2019-07-21,2019-07-21 12:58:01,CO2,94,0,1,1,0.05,4,80,0.0188,PHB-,fructose,0.5,1
20970,19650,1,2019-07-21,2019-07-21 12:58:01,O2,-43.5,3,1,1,0.05,4,80,-0.0087,PHB-,fructose,0.5,1
130,147,1,2019-07-21,2019-07-21 12:59:01,CO2,147,0,1,1,0.05,1,80,0.0294,PHB+,fructose,0.5,1
110,114,3,2019-07-21,2019-07-21 12:59:01,CO2,114,0,1,1,0.05,3,80,0.0228,PHB-,fructose,0.5,1
63,59,2,2019-07-21,2019-07-21 12:59:01,CO2,59,0,1,1,0.05,2,80,0.0118,PHB+,fructose,0.5,1
96,98,4,2019-07-21,2019-07-21 12:59:01,CO2,98,0,1,1,0.05,4,80,0.0196,PHB-,fructose,0.5,1
20970,19650,1,2019-07-21,2019-07-21 12:59:02,O2,-43.5,3,1,1,0.05,4,80,-0.0087,PHB-,fructose,0.5,1
131,131,1,2019-07-21,2019-07-21 13:00:01,CO2,131,0,1,1,0.05,1,80,0.0262,PHB+,fructose,0.5,1
113,118,3,2019-07-21,2019-07-21 13:00:01,CO2,118,0,1,1,0.05,3,80,0.0236,PHB-,fructose,0.5,1
65,65,2,2019-07-21,2019-07-21 13:00:01,CO2,65,0,1,1,0.05,2,80,0.013,PHB+,fructose,0.5,1
93,97,4,2019-07-21,2019-07-21 13:00:01,CO2,97,0,1,1,0.05,4,80,0.0194,PHB-,fructose,0.5,1
20970,19650,1,2019-07-21,2019-07-21 13:00:01,O2,-43.5,3,1,1,0.05,4,80,-0.0087,PHB-,fructose,0.5,1
127,132,1,2019-07-21,2019-07-21 13:01:01,CO2,132,0,1,1,0.05,1,80,0.0264,PHB+,fructose,0.5,1
112,109,3,2019-07-21,2019-07-21 13:01:01,CO2,109,0,1,1,0.05,3,80,0.0218,PHB-,fructose,0.5,1
65,66,2,2019-07-21,2019-07-21 13:01:01,CO2,66,0,1,1,0.05,2,80,0.0132,PHB+,fructose,0.5,1
91,96,4,2019-07-21,2019-07-21 13:01:01,CO2,96,0,1,1,0.05,4,80,0.0192,PHB-,fructose,0.5,1
20960,19640,1,2019-07-21,2019-07-21 13:01:01,O2,-53.5,3,1,1,0.05,4,80,-0.0107,PHB-,fructose,0.5,1
130,135,1,2019-07-21,2019-07-21 13:02:01,CO2,135,0,1,1,0.05,1,80,0.027,PHB+,fructose,0.5,1
110,108,3,2019-07-21,2019-07-21 13:02:01,CO2,108,0,1,1,0.05,3,80,0.0216,PHB-,fructose,0.5,1
67,67,2,2019-07-21,2019-07-21 13:02:01,CO2,67,0,1,1,0.05,2,80,0.0134,PHB+,fructose,0.5,1
95,97,4,2019-07-21,2019-07-21 13:02:01,CO2,97,0,1,1,0.05,4,80,0.0194,PHB-,fructose,0.5,1
20960,19640,1,2019-07-21,2019-07-21 13:02:01,O2,-53.5,3,1,1,0.05,4,80,-0.0107,PHB-,fructose,0.5,1
130,135,1,2019-07-21,2019-07-21 13:03:02,CO2,135,0,1,1,0.05,1,80,0.027,PHB+,fructose,0.5,1
111,101,3,2019-07-21,2019-07-21 13:03:02,CO2,101,0,1,1,0.05,3,80,0.0202,PHB-,fructose,0.5,1
67,70,2,2019-07-21,2019-07-21 13:03:02,CO2,70,0,1,1,0.05,2,80,0.014,PHB+,fructose,0.5,1
96,89,4,2019-07-21,2019-07-21 13:03:02,CO2,89,0,1,1,0.05,4,80,0.0178,PHB-,fructose,0.5,1
20960,19640,1,2019-07-21,2019-07-21 13:03:02,O2,-53.5,3,1,1,0.05,4,80,-0.0107,PHB-,fructose,0.5,1
128,134,1,2019-07-21,2019-07-21 13:04:01,CO2,134,0,1,1,0.05,1,80,0.0268,PHB+,fructose,0.5,1
113,108,3,2019-07-21,2019-07-21 13:04:01,CO2,108,0,1,1,0.05,3,80,0.0216,PHB-,fructose,0.5,1
66,67,2,2019-07-21,2019-07-21 13:04:01,CO2,67,0,1,1,0.05,2,80,0.0134,PHB+,fructose,0.5,1
94,95,4,2019-07-21,2019-07-21 13:04:01,CO2,95,0,1,1,0.05,4,80,0.019,PHB-,fructose,0.5,1
20950,19630,1,2019-07-21,2019-07-21 13:04:01,O2,-63.5,3,1,1,0.05,4,80,-0.0127,PHB-,fructose,0.5,1
127,129,1,2019-07-21,2019-07-21 13:05:01,CO2,129,0,1,1,0.05,1,80,0.0258,PHB+,fructose,0.5,1
112,113,3,2019-07-21,2019-07-21 13:05:01,CO2,113,0,1,1,0.05,3,80,0.0226,PHB-,fructose,0.5,1
66,71,2,2019-07-21,2019-07-21 13:05:01,CO2,71,0,1,1,0.05,2,80,0.0142,PHB+,fructose,0.5,1
95,99,4,2019-07-21,2019-07-21 13:05:01,CO2,99,0,1,1,0.05,4,80,0.0198,PHB-,fructose,0.5,1
20950,19630,1,2019-07-21,2019-07-21 13:05:01,O2,-63.5,3,1,1,0.05,4,80,-0.0127,PHB-,fructose,0.5,1
127,127,1,2019-07-21,2019-07-21 13:06:01,CO2,127,0,1,1,0.05,1,80,0.0254,PHB+,fructose,0.5,1
114,116,3,2019-07-21,2019-07-21 13:06:01,CO2,116,0,1,1,0.05,3,80,0.0232,PHB-,fructose,0.5,1
66,71,2,2019-07-21,2019-07-21 13:06:01,CO2,71,0,1,1,0.05,2,80,0.0142,PHB+,fructose,0.5,1
93,96,4,2019-07-21,2019-07-21 13:06:01,CO2,96,0,1,1,0.05,4,80,0.0192,PHB-,fructose,0.5,1
20950,19630,1,2019-07-21,2019-07-21 13:06:01,O2,-63.5,3,1,1,0.05,4,80,-0.0127,PHB-,fructose,0.5,1
132,120,1,2019-07-21,2019-07-21 13:07:01,CO2,120,0,1,1,0.05,1,80,0.024,PHB+,fructose,0.5,1
111,105,3,2019-07-21,2019-07-21 13:07:01,CO2,105,0,1,1,0.05,3,80,0.021,PHB-,fructose,0.5,1
64,58,2,2019-07-21,2019-07-21 13:07:01,CO2,58,0,1,1,0.05,2,80,0.0116,PHB+,fructose,0.5,1
95,99,4,2019-07-21,2019-07-21 13:07:01,CO2,99,0,1,1,0.05,4,80,0.0198,PHB-,fructose,0.5,1
20930,19610,1,2019-07-21,2019-07-21 13:07:01,O2,-83.5,3,1,1,0.05,4,80,-0.0167,PHB-,fructose,0.5,1
127,132,1,2019-07-21,2019-07-21 13:08:01,CO2,132,0,1,1,0.05,1,80,0.0264,PHB+,fructose,0.5,1
113,116,3,2019-07-21,2019-07-21 13:08:01,CO2,116,0,1,1,0.05,3,80,0.0232,PHB-,fructose,0.5,1
63,71,2,2019-07-21,2019-07-21 13:08:01,CO2,71,0,1,1,0.05,2,80,0.0142,PHB+,fructose,0.5,1
94,91,4,2019-07-21,2019-07-21 13:08:02,CO2,91,0,1,1,0.05,4,80,0.0182,PHB-,fructose,0.5,1
20930,19610,1,2019-07-21,2019-07-21 13:08:02,O2,-83.5,3,1,1,0.05,4,80,-0.0167,PHB-,fructose,0.5,1
127,120,1,2019-07-21,2019-07-21 13:09:01,CO2,120,0,1,1,0.05,1,80,0.024,PHB+,fructose,0.5,1
113,117,3,2019-07-21,2019-07-21 13:09:01,CO2,117,0,1,1,0.05,3,80,0.0234,PHB-,fructose,0.5,1
64,64,2,2019-07-21,2019-07-21 13:09:01,CO2,64,0,1,1,0.05,2,80,0.0128,PHB+,fructose,0.5,1
95,91,4,2019-07-21,2019-07-21 13:09:01,CO2,91,0,1,1,0.05,4,80,0.0182,PHB-,fructose,0.5,1
20930,19610,1,2019-07-21,2019-07-21 13:09:01,O2,-83.5,3,1,1,0.05,4,80,-0.0167,PHB-,fructose,0.5,1
99,96,1,2019-07-21,2019-07-21 13:15:01,CO2,96,4,1,2,0.05,5,80,0.0192,PHB+,ammonium,2,0.05
100,108,3,2019-07-21,2019-07-21 13:15:01,CO2,108,4,1,2,0.05,7,80,0.0216,PHB-,ammonium,2,0.05
95,99,2,2019-07-21,2019-07-21 13:15:01,CO2,99,4,1,2,0.05,6,80,0.0198,PHB+,ammonium,2,0.05
90,89,4,2019-07-21,2019-07-21 13:15:01,CO2,89,4,1,2,0.05,8,80,0.0178,PHB-,ammonium,2,0.05
20920,19600,1,2019-07-21,2019-07-21 13:15:01,O2,-93.5,4,1,2,0.05,5,80,-0.0187,PHB+,ammonium,2,0.05
101,101,1,2019-07-21,2019-07-21 13:16:01,CO2,101,4,1,2,0.05,5,80,0.0202,PHB+,ammonium,2,0.05
98,95,3,2019-07-21,2019-07-21 13:16:01,CO2,95,4,1,2,0.05,7,80,0.019,PHB-,ammonium,2,0.05
94,95,2,2019-07-21,2019-07-21 13:16:02,CO2,95,4,1,2,0.05,6,80,0.019,PHB+,ammonium,2,0.05
91,93,4,2019-07-21,2019-07-21 13:16:02,CO2,93,4,1,2,0.05,8,80,0.0186,PHB-,ammonium,2,0.05
20930,19610,1,2019-07-21,2019-07-21 13:16:02,O2,-83.5,4,1,2,0.05,5,80,-0.0167,PHB+,ammonium,2,0.05
99,98,1,2019-07-21,2019-07-21 13:17:01,CO2,98,4,1,2,0.05,5,80,0.0196,PHB+,ammonium,2,0.05
101,102,3,2019-07-21,2019-07-21 13:17:01,CO2,102,4,1,2,0.05,7,80,0.0204,PHB-,ammonium,2,0.05
99,99,2,2019-07-21,2019-07-21 13:17:01,CO2,99,4,1,2,0.05,6,80,0.0198,PHB+,ammonium,2,0.05
95,94,4,2019-07-21,2019-07-21 13:17:01,CO2,94,4,1,2,0.05,8,80,0.0188,PHB-,ammonium,2,0.05
20920,19600,1,2019-07-21,2019-07-21 13:17:01,O2,-93.5,4,1,2,0.05,5,80,-0.0187,PHB+,ammonium,2,0.05
101,94,1,2019-07-21,2019-07-21 13:18:01,CO2,94,4,1,2,0.05,5,80,0.0188,PHB+,ammonium,2,0.05
102,100,3,2019-07-21,2019-07-21 13:18:01,CO2,100,4,1,2,0.05,7,80,0.02,PHB-,ammonium,2,0.05
97,98,2,2019-07-21,2019-07-21 13:18:01,CO2,98,4,1,2,0.05,6,80,0.0196,PHB+,ammonium,2,0.05
97,97,4,2019-07-21,2019-07-21 13:18:01,CO2,97,4,1,2,0.05,8,80,0.0194,PHB-,ammonium,2,0.05
20920,19600,1,2019-07-21,2019-07-21 13:18:01,O2,-93.5,4,1,2,0.05,5,80,-0.0187,PHB+,ammonium,2,0.05
99,98,1,2019-07-21,2019-07-21 13:19:02,CO2,98,4,1,2,0.05,5,80,0.0196,PHB+,ammonium,2,0.05
105,112,3,2019-07-21,2019-07-21 13:19:02,CO2,112,4,1,2,0.05,7,80,0.0224,PHB-,ammonium,2,0.05
98,97,2,2019-07-21,2019-07-21 13:19:02,CO2,97,4,1,2,0.05,6,80,0.0194,PHB+,ammonium,2,0.05
97,96,4,2019-07-21,2019-07-21 13:19:02,CO2,96,4,1,2,0.05,8,80,0.0192,PHB-,ammonium,2,0.05
20920,19600,1,2019-07-21,2019-07-21 13:19:02,O2,-93.5,4,1,2,0.05,5,80,-0.0187,PHB+,ammonium,2,0.05
98,99,1,2019-07-21,2019-07-21 13:20:01,CO2,99,4,1,2,0.05,5,80,0.0198,PHB+,ammonium,2,0.05
103,93,3,2019-07-21,2019-07-21 13:20:01,CO2,93,4,1,2,0.05,7,80,0.0186,PHB-,ammonium,2,0.05
98,101,2,2019-07-21,2019-07-21 13:20:01,CO2,101,4,1,2,0.05,6,80,0.0202,PHB+,ammonium,2,0.05
96,96,4,2019-07-21,2019-07-21 13:20:01,CO2,96,4,1,2,0.05,8,80,0.0192,PHB-,ammonium,2,0.05
20930,19610,1,2019-07-21,2019-07-21 13:20:01,O2,-83.5,4,1,2,0.05,5,80,-0.0167,PHB+,ammonium,2,0.05
98,96,1,2019-07-21,2019-07-21 13:21:01,CO2,96,4,1,2,0.05,5,80,0.0192,PHB+,ammonium,2,0.05
103,101,3,2019-07-21,2019-07-21 13:21:01,CO2,101,4,1,2,0.05,7,80,0.0202,PHB-,ammonium,2,0.05
98,92,2,2019-07-21,2019-07-21 13:21:01,CO2,92,4,1,2,0.05,6,80,0.0184,PHB+,ammonium,2,0.05
96,91,4,2019-07-21,2019-07-21 13:21:01,CO2,91,4,1,2,0.05,8,80,0.0182,PHB-,ammonium,2,0.05
20940,19620,1,2019-07-21,2019-07-21 13:21:02,O2,-73.5,4,1,2,0.05,5,80,-0.0147,PHB+,ammonium,2,0.05
98,98,1,2019-07-21,2019-07-21 13:22:01,CO2,98,4,1,2,0.05,5,80,0.0196,PHB+,ammonium,2,0.05
105,99,3,2019-07-21,2019-07-21 13:22:01,CO2,99,4,1,2,0.05,7,80,0.0198,PHB-,ammonium,2,0.05
97,96,2,2019-07-21,2019-07-21 13:22:01,CO2,96,4,1,2,0.05,6,80,0.0192,PHB+,ammonium,2,0.05
95,98,4,2019-07-21,2019-07-21 13:22:01,CO2,98,4,1,2,0.05,8,80,0.0196,PHB-,ammonium,2,0.05
20950,19630,1,2019-07-21,2019-07-21 13:22:01,O2,-63.5,4,1,2,0.05,5,80,-0.0127,PHB+,ammonium,2,0.05
101,93,1,2019-07-21,2019-07-21 13:23:01,CO2,93,4,1,2,0.05,5,80,0.0186,PHB+,ammonium,2,0.05
103,106,3,2019-07-21,2019-07-21 13:23:01,CO2,106,4,1,2,0.05,7,80,0.0212,PHB-,ammonium,2,0.05
95,98,2,2019-07-21,2019-07-21 13:23:01,CO2,98,4,1,2,0.05,6,80,0.0196,PHB+,ammonium,2,0.05
94,92,4,2019-07-21,2019-07-21 13:23:01,CO2,92,4,1,2,0.05,8,80,0.0184,PHB-,ammonium,2,0.05
20950,19630,1,2019-07-21,2019-07-21 13:23:01,O2,-63.5,4,1,2,0.05,5,80,-0.0127,PHB+,ammonium,2,0.05
98,97,1,2019-07-21,2019-07-21 13:24:01,CO2,97,4,1,2,0.05,5,80,0.0194,PHB+,ammonium,2,0.05
103,98,3,2019-07-21,2019-07-21 13:24:01,CO2,98,4,1,2,0.05,7,80,0.0196,PHB-,ammonium,2,0.05
98,101,2,2019-07-21,2019-07-21 13:24:02,CO2,101,4,1,2,0.05,6,80,0.0202,PHB+,ammonium,2,0.05
93,82,4,2019-07-21,2019-07-21 13:24:02,CO2,82,4,1,2,0.05,8,80,0.0164,PHB-,ammonium,2,0.05
20960,19640,1,2019-07-21,2019-07-21 13:24:02,O2,-53.5,4,1,2,0.05,5,80,-0.0107,PHB+,ammonium,2,0.05
101,104,1,2019-07-21,2019-07-21 13:25:01,CO2,104,4,1,2,0.05,5,80,0.0208,PHB+,ammonium,2,0.05
104,97,3,2019-07-21,2019-07-21 13:25:01,CO2,97,4,1,2,0.05,7,80,0.0194,PHB-,ammonium,2,0.05
99,99,2,2019-07-21,2019-07-21 13:25:01,CO2,99,4,1,2,0.05,6,80,0.0198,PHB+,ammonium,2,0.05
96,101,4,2019-07-21,2019-07-21 13:25:01,CO2,101,4,1,2,0.05,8,80,0.0202,PHB-,ammonium,2,0.05
20970,19650,1,2019-07-21,2019-07-21 13:25:01,O2,-43.5,4,1,2,0.05,5,80,-0.0087,PHB+,ammonium,2,0.05
